"TOPWET","STREAMS_KM_SQ_KM","STRAHLER_MAX","PCT_1ST_ORDER","PCT_2ND_ORDER","PCT_3RD_ORDER","PCT_4TH_ORDER","PCT_5TH_ORDER","PCT_6TH_ORDER_OR_MORE"
7.36658364803468,0.00247590384735408,2,0.622908187747417,0.377091812252583,0,0,0,0.377091812252583
7.31605959054661,0.0138170659398327,3,0.388821785320014,0.213050392174286,0.398127822505699,0,0,0.398127822505699
7.39854216839759,0.0309814680950486,4,0.519472409279887,0.19935307707781,0.196606591057648,0.0845679225846552,0,0.0845679225846552
9.0211996075114,0.0878491059450028,5,0.469665469604843,0.276451970265365,0.107264005168666,0.0813427785156179,0.0652757764455078,0.0652757764455078
9.11301162378317,0.672229459286743,6,0.487924714046763,0.252818304737284,0.121872650523581,0.0834311577083391,0.0421398372747968,0.0118133357092366
8.65588538340738,0.0517893180660312,4,0.525333408550449,0.244826705384143,0.096861289367829,0.132978596697579,0,0.132978596697579
9.85068726967973,0.0637819618846951,4,0.514150455069441,0.224420636896835,0.151541092884578,0.109887815149146,0,0.109887815149146
8.96015034907944,0.0254352042454952,4,0.441511139236381,0.23246746920275,0.142694738622382,0.183326652938487,0,0.183326652938487
9.2436426226326,0.0573803722194205,5,0.526210023435462,0.231198797612882,0.132321001495633,0.100507409217912,0.00976276823811124,0.00976276823811124
9.03136783270568,0.952428354806073,6,0.492070309470942,0.255799583066154,0.122906158100119,0.0736865728253785,0.0371631093289106,0.0183742672084964
9.01465222157885,0.390958241203479,6,0.477395295281894,0.270004880326917,0.101410954777963,0.103973303075043,0.0415329452723429,0.00568262126583976
8.20702848515579,0.0313798320634761,4,0.50323956425104,0.277397340009692,0.120555796022963,0.0988072997163046,0,0.0988072997163046
8.15648176662177,0.0126077295270748,4,0.579233149483365,0.196853396384207,0.215866836497931,0.0080466176344966,0,0.0080466176344966
8.74313598187666,0.0516183865272032,5,0.483062750912159,0.280495076232208,0.0870101116397407,0.137410239276834,0.0120218219390579,0.0120218219390579
9.18315061915754,1.27023472189238,7,0.49874158408529,0.252288091939572,0.118338106835978,0.0756615444810037,0.0357228897658298,0.0192477828923263
8.10040284919591,0.0266878114117976,4,0.478310110881714,0.313674271497749,0.17011661642036,0.037899001200177,0,0.037899001200177
9.52203000447086,0.164125695789351,5,0.49996633698672,0.272065678937392,0.118465733818702,0.0722843625713953,0.0372178876857903,0.0372178876857903
7.83290022929232,0.0254484419615299,4,0.505641752986061,0.281818311242299,0.141763019831295,0.0707769159403455,0,0.0707769159403455
8.49426882808461,0.103675979845328,5,0.49476890778357,0.279544308676622,0.106540542537914,0.0828340086740273,0.0363122323278661,0.0363122323278661
9.24229464708455,0.0578744410787278,5,0.526025751283721,0.229291110040872,0.131235457862518,0.0996840801247404,0.013763600688148,0.013763600688148
8.95630233844435,0.126798265860902,5,0.477032389976213,0.269235673812406,0.103398265414636,0.11127257101454,0.0390610997822052,0.0390610997822052
9.50598454450368,0.145415125114353,5,0.474531664537576,0.268175535530509,0.126729645147824,0.0754182535738614,0.0551449012102292,0.0551449012102292
8.09674821262549,0.0249743104415571,4,0.451248521892334,0.292831666168423,0.166708391944604,0.0892114199946389,0,0.0892114199946389
9.5499521694597,0.0236949376207638,4,0.57547788751391,0.192946789577111,0.0964653195246025,0.135110003384377,0,0.135110003384377
8.97891010084727,0.0162459576048395,4,0.463553208239765,0.335867873498868,0.0642545910448763,0.136324327216491,0,0.136324327216491
8.77220266733699,0.00579736442744107,3,0.601059520397936,0.163222591762798,0.235717887839266,0,0,0.235717887839266
9.0635710972537,0.804178785004893,6,0.491389765767332,0.251104060789804,0.121921927675001,0.0811983310737741,0.0369771303292657,0.0174087843648229
8.54541079622416,0.0420282625087725,5,0.477720132051832,0.265775862007178,0.175073557544587,0.0599676808728329,0.0214627675235702,0.0214627675235702
8.25543672430299,0.177189494031376,5,0.495035851524749,0.228178414486129,0.145395201485988,0.0899610703437065,0.0414294621594279,0.0414294621594279
8.25439350414167,0.0552360504498193,5,0.497370955815263,0.226468015230973,0.179548457988428,0.0690513986916363,0.0275611722736995,0.0275611722736995
8.161452678452,0.123471131880037,5,0.487367732768221,0.22005883155064,0.17475151714072,0.0873779818877539,0.0304439366526649,0.0304439366526649
9.77945469070793,0.0433570890165481,4,0.508152339539526,0.231853226385563,0.129253109063564,0.130741325011348,0,0.130741325011348
8.20651523712053,0.142490795041246,5,0.493591286311951,0.221297564321806,0.158611857657184,0.0851901564578016,0.0413091352512579,0.0413091352512579
8.18566147670137,0.00286549657061787,3,0.484447815352201,0.410958216253049,0.10459396839475,0,0,0.10459396839475
9.2382320421724,0.141193145084644,6,0.466229994181224,0.283191540381928,0.142200352487071,0.0580653214527727,0.0207044627398661,0.0296083287571377
8.98812838205694,0.134382942433002,5,0.477186906439632,0.242854251633446,0.163320196489647,0.0725327602398747,0.0441058851974003,0.0441058851974003
8.2564586436992,0.0302545111976332,5,0.506110367205483,0.23348262241564,0.226379401269684,0.0313373827535122,0.00269022635568153,0.00269022635568153
8.51670084991979,0.177868941783137,6,0.487780605902053,0.273606079180254,0.115787689544224,0.06926054037322,0.0316001822676244,0.0219649027326248
9.3395385554803,0.159191533987029,6,0.475053587335668,0.27560748173784,0.141937595241631,0.0533171424249253,0.0183605414789525,0.0357236517809838
9.6528889559206,0.0244770797575751,4,0.491978820193414,0.250614719474151,0.190698890422176,0.0667075699102584,0,0.0667075699102584
8.35462333412978,0.0120795854718379,4,0.529449947183333,0.235495653523543,0.202578632941432,0.0324757663516913,0,0.0324757663516913
9.33425902065892,0.202393744536309,6,0.505418063136404,0.257285498862862,0.115339046289147,0.0467542850319464,0.0721188764717993,0.00308423020784196
9.63934494582754,0.0564332508725404,5,0.483822589479703,0.230461447687244,0.11938942910593,0.0634870752511714,0.102839458475951,0.102839458475951
9.39569807827796,0.322080342063225,6,0.481524468594211,0.261767926796938,0.114940850698161,0.0540440770359259,0.0675086420222198,0.0202140348525436
9.56013417187,0.088347572130125,5,0.480000332587131,0.238031752480912,0.187815047210105,0.0832513351666536,0.0109015325551973,0.0109015325551973
9.6924957346416,0.0809304241451067,5,0.495793609434435,0.289710290706699,0.105666115120083,0.0996173073146104,0.00921267742417218,0.00921267742417218
9.49593981659465,0.151036980847866,6,0.472742165368908,0.256936254846096,0.145054205356236,0.0488331684261521,0.0758724021497578,0.000561803852850589
9.61548277094832,0.0459088462783541,5,0.431692933427875,0.296885466726168,0.138953168612124,0.114185087875238,0.018283343358596,0.018283343358596
9.58833026632679,0.0888624066112073,6,0.51258746124675,0.241944940240396,0.150473182076779,0.0534525916065399,0.0346046731378591,0.00693715169167501
9.24241124263889,0.0491014781007609,5,0.452357546753496,0.318487748323612,0.101401551623084,0.0562056639614646,0.0715474893383427,0.0715474893383427
9.44983184240029,0.215088907866372,6,0.49484463475681,0.24821810724677,0.150750921254428,0.0568876186769116,0.0301411609185096,0.0191575571465713
9.4832001779528,0.247874915480278,6,0.497790583818061,0.24859074403816,0.13624768133488,0.0580249041404278,0.0260832963085627,0.033262790359909
9.72310641476616,0.116290451377366,5,0.509908046789524,0.252535276292376,0.120013031080868,0.0964766609162633,0.021066984920969,0.021066984920969
9.58738196483864,0.214985315109552,5,0.462681272437027,0.275266456906135,0.156761023703442,0.0586556759595413,0.0466355709938548,0.0466355709938548
9.87632018603106,0.11010146886794,5,0.500380169783602,0.235071108668523,0.138131389559525,0.0766903392756996,0.0497269927126495,0.0497269927126495
7.8784097153826,1.61064657565468,7,0.479630093631408,0.253409358525247,0.120813975299216,0.0695507178157714,0.0469664494785145,0.0296294052498435
9.20741932525576,17.1673844459138,8,0.477174459503929,0.249767604456839,0.12959259244108,0.0720170631124073,0.0385814556922617,0.0328668247934836
9.84733931354072,0.116092933800504,5,0.402085899544991,0.235134751034912,0.20271223161851,0.126639191930185,0.0334279258714017,0.0334279258714017
7.1750415547598,0.0191823892689285,4,0.432996190155929,0.406961015879885,0.153662106550783,0.00638068741340285,0,0.00638068741340285
8.06382379999289,0.330549066945649,5,0.497421322144013,0.248200696604331,0.109397432000346,0.0760835089538334,0.0688970402974763,0.0688970402974763
9.50992572792454,11.181755410699,8,0.479871342720821,0.249908496844887,0.126793783788298,0.0723324281567508,0.0410105828166503,0.0300833656725925
9.46025040915126,0.0995261765359656,5,0.474322430470087,0.253280052223704,0.127081321484366,0.138628115629445,0.00668808019239792,0.00668808019239792
9.41667462893615,0.0824679917546443,5,0.476452677962119,0.250944115040118,0.133027732701923,0.137263177620224,0.00231229667561602,0.00231229667561602
7.15816165632604,0.248261214688901,6,0.477063079767698,0.251942233045568,0.134609133512792,0.0880656349849608,0.0280874394442837,0.0202324792446982
9.51911454653786,0.498223651980631,6,0.506692864770489,0.242591328945461,0.128700083287236,0.0578589172328856,0.0387492002633608,0.0254076055005681
9.70827251331274,1.11749523257793,7,0.49476045139143,0.257550169463445,0.130519127551494,0.0608416744981336,0.0361613226793503,0.0201672544161474
9.42781567300182,0.0511647387430725,4,0.473976789069144,0.272588084700665,0.119950770013791,0.133484356216399,0,0.133484356216399
9.78398829835304,0.470375582200856,6,0.507247764445327,0.24826133072975,0.101537735822349,0.0822209184735552,0.0473484649728241,0.013383785556195
9.78448128465944,0.155439313759989,5,0.486712104413456,0.281882673482151,0.113941024294705,0.0694169541962662,0.0480472436134227,0.0480472436134227
7.08141921931011,0.0329161785343122,4,0.47005907693967,0.258605574373849,0.149632984658012,0.121702364028468,0,0.121702364028468
8.90273937636449,0.0196275576146805,4,0.528068272952541,0.276694984497125,0.188730105511646,0.00650663703868748,0,0.00650663703868748
9.2045433196648,17.0942679114189,8,0.476225763411063,0.251276204282237,0.128154427550262,0.0705179854957222,0.0389267252980957,0.0348988939626207
9.54115013875648,0.129820723002388,6,0.47873953622936,0.198105921931422,0.117061898437761,0.0636215216280632,0.107498900315949,0.0349722214574445
7.7557748817658,0.132931385632743,5,0.486145298328062,0.250888085836148,0.0797336419823822,0.0489913826623269,0.134241591191081,0.134241591191081
8.97748843648463,2.03369767536628,7,0.463246029166422,0.249277253869829,0.146761269825513,0.0687881171116588,0.040658375166178,0.0312689548603985
9.5338161849264,0.282592887122465,6,0.505034653883961,0.279826367684383,0.106605361793971,0.0592575302997108,0.0486656719676838,0.000610414370289964
9.50357822210261,10.9227543428991,8,0.481758631842969,0.247060740215411,0.130063738266741,0.0727157875521325,0.0378369004984618,0.0305642016242854
7.12653262089937,0.0178863208892984,4,0.469035548517825,0.358487149868926,0.118696224093118,0.0537810775201301,0,0.0537810775201301
9.47174597523688,9.31753537684203,8,0.483455254905543,0.25027282336381,0.124043310776303,0.0720048515907135,0.0375002006551791,0.0327235587084515
9.59781520570596,6.90670336306754,8,0.492378386940595,0.249314762933257,0.11961610369678,0.0680346222362348,0.0401424117624687,0.0305137124306652
9.85508791523234,0.0274821904365855,4,0.502426429998892,0.296866007744929,0.122581100287176,0.0781264619690026,0,0.0781264619690026
9.01099105736685,0.888856151239962,7,0.474740969765734,0.257140898776313,0.127780055753534,0.0708757558904935,0.0437347105620337,0.0257276092518922
8.33887399781227,2.58841956398638,7,0.474490544338244,0.250073925398831,0.124929175172733,0.0711017452183887,0.0485150657415755,0.0308895441302283
7.22157935210608,0.120975353750886,5,0.513732329009462,0.234117272916511,0.116414400965052,0.0379811817430494,0.0977548153659263,0.0977548153659263
7.20333897438303,0.291613950021621,6,0.494929608580364,0.248449815711286,0.112643580011737,0.0628028260471078,0.0808528260578937,0.000321343591611922
9.32450766863558,0.300570521966975,6,0.434639340070215,0.295573646816873,0.147127777512493,0.0905029968156711,0.0312589497806713,0.000897289004077169
9.7705837641337,2.84174366122939,8,0.50149936310078,0.256627324090259,0.118893089639128,0.0596822352814717,0.0361050238896251,0.0271929639987355
9.26145340637581,15.3279110799846,8,0.477768915240024,0.250907616695991,0.125554208564959,0.0731402894591864,0.0403740467139633,0.0322549233258767
8.95637866869432,0.0868079955453607,5,0.484601929106254,0.231582033414154,0.145387677828317,0.0880953715764744,0.0503329880748008,0.0503329880748008
7.64537283774969,0.693030344507833,6,0.486885449989522,0.242763074251139,0.130940567368632,0.0567244050814798,0.0514458791126975,0.0312406241965294
9.31274011112201,0.37430085920573,6,0.47989587527027,0.252243580590566,0.131523212565305,0.0756020296808762,0.034583938539695,0.0261513633532884
7.68875685530284,1.36493882404063,7,0.479858507301957,0.249859518515077,0.125997104532986,0.070999507483082,0.0431226029389554,0.0301627592279423
8.37968135021576,0.828688845627167,6,0.482879988711411,0.242973622792058,0.120911060462064,0.0817234982920863,0.0310730867257215,0.0404387430166587
9.8709194231303,0.107753602829202,5,0.492680523999565,0.243338450881441,0.119251778493864,0.128979310004673,0.0157499366204576,0.0157499366204576
8.34342141050778,2.60487047309258,7,0.473948200430573,0.252021759286175,0.122285390645954,0.0734731134811654,0.0476498690038607,0.0306216671522712
9.69889645779711,0.03400587261251,5,0.492752252630282,0.259294854201376,0.133633265211898,0.102154569493553,0.0121650584628913,0.0121650584628913
7.71040031449833,0.520603906664161,6,0.485636693211027,0.255229726454386,0.124207129382321,0.0522223530292319,0.0528509653545662,0.0298531325684678
9.23751064905376,0.0616455466531582,5,0.437658697449435,0.333067929224099,0.0666307727977757,0.152151202329399,0.0104913981992914,0.0104913981992914
7.11293092018674,0.0654779387232323,5,0.485317113534215,0.284747874118281,0.126718413021079,0.0993170900172115,0.00389950930921272,0.00389950930921272
9.49996276237052,10.6535811036847,8,0.48195935060417,0.248198863191129,0.129809407941886,0.0719954619900833,0.0371192071002165,0.0309177091725143
9.79724435384518,0.0108425901527141,4,0.466364338408589,0.249823661865375,0.175071801502176,0.108740198223861,0,0.108740198223861
9.065888722039,0.197531732746075,5,0.478471355819476,0.262587953561608,0.138642940677138,0.10286750932502,0.0174302406167573,0.0174302406167573
7.82767044023597,0.775051609357506,6,0.485034012807484,0.242902415710378,0.131088392775246,0.0677039549410086,0.0378874190986466,0.0353838046672362
9.5904740644228,5.34451877324339,8,0.488616221996334,0.250522711825709,0.124006971377146,0.0617704295153157,0.0442841495446576,0.0307995157408377
7.2561201691813,0.375288621159505,6,0.493656974171632,0.244536940181361,0.129629923253665,0.0558728887747059,0.0629504081065596,0.0133528655120763
9.36917346276519,0.420458329158098,6,0.471227773520915,0.2580032184744,0.128768037646157,0.0626496297784479,0.0353779487941712,0.0439733917859086
7.10202163039648,0.0787580733866867,5,0.483247037683238,0.265039086451286,0.113219079152191,0.0800508773706318,0.0584439193426534,0.0584439193426534
9.18654964513247,16.2688474716043,8,0.477647012751764,0.24791061211327,0.130303465499199,0.0727757542852493,0.0388220111571456,0.0325411441933727
9.0315801312566,1.26487443956947,7,0.476586090756798,0.259234863498336,0.126406559854243,0.0710108370775932,0.0410040347730098,0.0257576140400198
9.48924800301238,0.0530419264707483,5,0.475631542372098,0.233793475715073,0.183445117010141,0.0770498434089159,0.0300800214937724,0.0300800214937724
7.17876482494039,0.0330329189751835,4,0.470731611472507,0.259301937735959,0.110539166429187,0.159427284362347,0,0.159427284362347
9.72530915887931,0.417171631172294,5,0.49444293648452,0.207054699889399,0.149705373224088,0.0833201657573759,0.0654768246446173,0.0654768246446173
9.35305780126411,0.31490469369228,6,0.442868597806835,0.262395552247456,0.143087713986024,0.12196151030778,0.0136841018259967,0.0160025238259077
8.69112847869212,0.110635630379507,5,0.457553695131211,0.285881361703139,0.119582677116708,0.0353275267217523,0.10165473932719,0.10165473932719
7.34089254476145,0.0690495321509999,5,0.501094096591376,0.257977180059512,0.120139850929268,0.0745936975368887,0.0461951748829548,0.0461951748829548
9.02512506030963,0.0291561259319878,5,0.466732242403784,0.271853701940128,0.0797632116801828,0.0502794011513104,0.131371442824594,0.131371442824594
9.20738219010694,17.1663776196961,8,0.477171567832317,0.249781151197815,0.129600193183798,0.0720212869893877,0.0385835137769134,0.0328422870197686
7.62206539930622,0.123198747158821,5,0.494353260500036,0.240460609495145,0.0818233565386699,0.0529613758545726,0.130401397611576,0.130401397611576
9.64470984877976,0.487135448096631,6,0.463773925799357,0.235321950771501,0.145467038520535,0.0631075266405205,0.0731177998261566,0.0192117584419292
9.64470984877976,0.487135448096631,6,0.463773925799357,0.235321950771501,0.145467038520535,0.0631075266405205,0.0731177998261566,0.0192117584419292
9.59349842756665,5.08034166757602,8,0.490655998319223,0.250561414102207,0.119018848638486,0.0635741671203556,0.0421461185893502,0.0340434532303778
9.34635456799214,0.0661347439091913,5,0.515204334378553,0.199159134014289,0.131602694547539,0.145480362035887,0.00855347502373152,0.00855347502373152
8.94961481489209,1.97900000891694,7,0.46616140229953,0.243907754998351,0.133638660205695,0.0889812653484034,0.0360119469159662,0.0312989702320544
7.70790696778774,0.252495913274054,5,0.49594110624956,0.257478769130182,0.100217351770517,0.0861233730481524,0.0602393998015873,0.0602393998015873
7.43604626030027,0.611477978324705,6,0.491365957673504,0.241469694488703,0.130692226502688,0.0656392091117082,0.0516619683230564,0.0191709439003404
9.36292767860398,0.0215453702551023,4,0.457041828408778,0.226858576248465,0.181994143349454,0.134105451993302,0,0.134105451993302
9.0996946894789,0.119139079639078,5,0.490633322951207,0.225083282327827,0.162243590955361,0.0846387182753612,0.0374010854902429,0.0374010854902429
9.03965302661753,1.27693724551621,7,0.474047550010839,0.259077831699467,0.123011385529765,0.0722506591291532,0.0404859010725991,0.0311266725581769
9.32073699036719,0.0179501558049247,4,0.438611140373902,0.196968465102044,0.264423145133129,0.0999972493909252,0,0.0999972493909252
8.94960469751159,0.10205039705711,5,0.493720344491697,0.240426646788073,0.126315600800795,0.0741970212404777,0.0653403866789577,0.0653403866789577
9.14134321217301,0.443830679682567,6,0.466977172987911,0.269936726308474,0.126511671880372,0.0879166120372296,0.0356235414763403,0.0130342753096722
8.5289588641137,2.12038065063555,7,0.466460893644986,0.256318548735807,0.131026012153265,0.0745685541079852,0.0442403350260331,0.0273856563319239
9.64785841539564,0.00135908004928743,2,0.536768642432825,0.463231357567175,0,0,0,0.463231357567175
9.36123050003034,0.320320492367488,6,0.441079691511996,0.263793367331298,0.140686208272797,0.119913552819595,0.013454293709137,0.0210728863551766
9.28158092865213,0.0539306926158077,5,0.418307940589911,0.291560994182192,0.2091543673386,0.0246074263941291,0.0563692714951686,0.0563692714951686
9.56553148141324,0.189278206293892,5,0.470810435649327,0.292087548556073,0.187590754243267,0.0249534303001066,0.0245578312512265,0.0245578312512265
7.73043417254602,0.728705121605233,6,0.485391347304421,0.241716957902708,0.124285113330036,0.0660931160852741,0.0458425378373922,0.0366709275401695
9.40613361766647,0.0939322689645031,5,0.501328553106153,0.205197599934919,0.139665897916658,0.105189051466089,0.0486188975761802,0.0486188975761802
10.0775883086075,0.0859824816115194,5,0.504705569768111,0.258723405157761,0.0955609547629805,0.0957503201519469,0.0452597501591997,0.0452597501591997
