"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
0,97.9674796747967,0,0,0,0,0,2.03252032520325,0,0,0,0,0,0,0,0
2.38443840200795,44.7814264798159,6.95461200585651,0,6.70361848985568,0,0,32.095795858607,6.27483790002092,0.805270863836017,0,0,0,0,0,0
0,12.0218579234973,0,0,0,0,0,65.1639344262295,14.344262295082,8.46994535519126,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,86.9605654761905,0,0,13.0394345238095,0,0,0,0,0,0,0,0
14.014598540146,85.985401459854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,87.4647887323944,12.5352112676056,0,0,0,0,0,0,0
5,0,39.6774193548387,0,0,0,0,28.8709677419355,26.4516129032258,0,0,0,0,0,0,0
0,93.4615384615385,0,0,0,0,0,6.53846153846154,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38943617690212,44.8752881995389,6.96918884929784,0,6.53950953678474,0,0,32.1316285893943,6.2879899392161,0.806958708866066,0,0,0,0,0,0
2.44792785054756,45.9738028773889,6.91432252523084,0,5.47562808675113,0,0,31.919690788061,6.4419153961778,0.826712475842817,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.40528634361234,91.0425844346549,0,0,4.40528634361233,0,0,0.146842878120411,0,0,0,0,0,0,0,0
12.124248496994,0,27.1543086172345,0,0,0,0,47.5951903807615,13.12625250501,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2.53996905621454,55.2088705518308,2.34657039711191,0,6.44662197008767,0,0,28.4682826199072,4.16451779267664,0.825167612171222,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56.1320754716981,0,0,0,0,0,43.8679245283019,0,0,0,0,0,0,0,0
2.82884084198495,40.7848366511096,6.76254881417278,0,7.0863891799219,0,0,36.0891513477474,5.71482998380798,0.733403181255358,0,0,0,0,0,0
0,0,41.3799126637555,0,0,0,0,1.55458515283843,57.0655021834061,0,0,0,0,0,0,0
85.5932203389831,0,0,0,0,0,0,14.4067796610169,0,0,0,0,0,0,0,0
0,30.1358234295416,0,0,0,0,0,69.8641765704584,0,0,0,0,0,0,0,0
2.34134319162046,43.9720681864859,6.94187718217293,0,7.64017252002465,0,0,32.152392688437,6.16142945163278,0.790716779626207,0,0,0,0,0,0
1.92694851883808,74.1443773367846,0.0287604256542997,0,0.94909404659189,0,0,22.6919758412424,0.258843830888697,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7394451145959,0,34.37876960193,0,0,0,0,42.0989143546442,19.7828709288299,0,0,0,0,0,0,0
0,98.8906497622821,0,0,0,0,0,1.10935023771791,0,0,0,0,0,0,0,0
24.3951612903226,0,0,0,0,0,0,75.6048387096774,0,0,0,0,0,0,0,0
0,97.7973568281938,0,0,0.293685756240822,0,0,1.90895741556535,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31516056758775,0,22.4794622852875,0,0,0,0,53.5474234503361,20.6870799103809,0.970873786407767,0,0,0,0,0,0
1.66666666666667,27.1428571428571,6.74603174603175,0,0,0,0,51.1904761904762,8.33333333333333,4.92063492063492,0,0,0,0,0,0
2.47261685283592,46.4374796659798,6.15985251057369,0,5.43325018978419,0,0,32.154863897625,6.50688645483136,0.835050428370025,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17.3913043478261,50.5928853754941,32.0158102766798,0,0,0,0,0,0
0,64.6160908986572,35.3839091013428,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0715307582260372,99.928469241774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.83042394014963,0,0,0,0,0,0,22.0282626766417,70.1413133832087,0,0,0,0,0,0,0
0,0,0,0,60.7749077490775,0,0,39.2250922509225,0,0,0,0,0,0,0,0
0,54.0178571428571,21.4285714285714,0,0,0,0,24.5535714285714,0,0,0,0,0,0,0,0
1.8359853121175,82.5581395348837,0,0,14.1370869033048,0,0,1.468788249694,0,0,0,0,0,0,0,0
0,0,2.71954674220963,0,0,0,0,97.2804532577904,0,0,0,0,0,0,0,0
0,0,63.5684810375319,0,0,0,0,0,36.4315189624681,0,0,0,0,0,0,0
0,0,0,0,32.432675853373,0,0,67.567324146627,0,0,0,0,0,0,0,0
21.5331610680448,0,4.90956072351421,0,0,0,0,73.557278208441,0,0,0,0,0,0,0,0
3.47500668270516,45.5493183640738,2.27211975407645,0,12.4565624164662,0,0,26.1427425821973,8.39347767976477,1.71077252071639,0,0,0,0,0,0
0,0,6.90903367957192,0,0,0,0,93.0909663204281,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12970168612192,0.389105058365759,0,67.3151750972763,1.42671854734112,0,30.7392996108949,0,0,0,0,0,0,0,0
0,0,0,0,54.9870466321243,2.91450777202073,0,42.0984455958549,0,0,0,0,0,0,0,0
17.3134328358209,0,62.6865671641791,0,20,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,67.761917586857,0,0,32.238082413143,0,0,0,0,0,0,0,0
0,94.0896469654899,0,0,5.91035303451012,0,0,0,0,0,0,0,0,0,0,0
0,0.148588410104012,0,0,63.001485884101,1.63447251114413,0,35.2154531946508,0,0,0,0,0,0,0,0
0,16.9369369369369,0.900900900900901,0,82.1621621621622,0,0,0,0,0,0,0,0,0,0,0
0,84.0909090909091,0,0,13.4615384615385,0,0,2.44755244755245,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57.2687224669604,0,0,33.215859030837,0,0,9.51541850220264,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,79.3395805443998,16.1981258366801,0,4.46229361892012,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,5.07462686567164,0,0,2.98507462686567,0,0,91.9402985074627,0,0,0,0,0,0,0,0
0,99.9444598722577,0,0,0,0,0,0.0555401277422938,0,0,0,0,0,0,0,0
0.442240686143125,42.0932725810775,2.51943178772447,0,4.78424015009381,0,0,39.5202358616993,9.30045564191906,0,1.3401232913428,0,0,0,0,0
0,0,4.62239583333333,0,0,0,0,70.8333333333333,24.5442708333333,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.769948670088661,73.2851143257116,0,0,6.99953336444237,0,0,15.0023331777881,3.9430704619692,0,0,0,0,0,0,0
0,62.948717948718,0,0,12.8205128205128,0,0,24.2307692307692,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,94.5835462442514,5.4164537557486,0,0,0,0,0,0,0
0,0,0,0,0,0,0,76.7543859649123,23.2456140350877,0,0,0,0,0,0,0
0,0,0,0,0,0,0,89.3574297188755,10.6425702811245,0,0,0,0,0,0,0
0,4.38144329896907,0,0,9.53608247422681,0,0,86.0824742268041,0,0,0,0,0,0,0,0
0,58.5286103542234,0,0,10.8991825613079,0,0,29.1553133514986,1.41689373297003,0,0,0,0,0,0,0
0,1.97722239797532,0,0,2.27776020246757,0,0,0,95.7450173995571,0,0,0,0,0,0,0
0.75,71.3863636363636,0,0,6.81818181818182,0,0,16.2954545454545,4.75,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.215827338129496,0,16.4748201438849,0,0,83.3093525179856,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,83.1493848857645,16.8506151142355,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,61.2653419053185,38.7346580946815,0,0,0,0,0,0,0
0,0,0,0,2.17391304347826,0,0,97.8260869565217,0,0,0,0,0,0,0,0
11.5351257588899,33.0442324371206,0,0,27.4934952298352,0,0,3.46921075455334,24.457935819601,0,0,0,0,0,0,0
0,0,0,0,0,0,0,81.4951545916013,13.8901707429626,0,4.61467466543609,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0.472576256623228,44.9806673349563,0,0,4.81168552198196,0,0,38.5507661463554,9.75225547758843,0,1.43204926249463,0,0,0,0,0
0,72.7069351230425,0,0,15.2125279642058,0,0,12.0805369127517,0,0,0,0,0,0,0,0
0.443727309398951,42.2347720855184,2.31276052171575,0,4.80032271077047,0,0,39.5320693828156,9.33171977948097,0,1.34462821029985,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60.8426270136307,0,0,12.3915737298637,0,0,26.7657992565056,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,87.1584699453552,3.73406193078324,0,9.10746812386157,0,0,0,0,0
0.752393980848153,71.6142270861833,0,0,6.83994528043776,0,0,16.3474692202462,4.44596443228454,0,0,0,0,0,0,0
0,0,0.804289544235925,0,0,0,0,99.1957104557641,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.431598221292179,41.0803034266283,2.69421919958148,0,4.66910803034266,0,0,40.740256343186,9.07664138111431,0,1.30787339785509,0,0,0,0,0
0.414842129522932,36.1949758008758,3.3302604286702,0,4.75916109702696,0,0,44.6416224936621,9.50679880156718,0,1.15233924867481,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46335299073294,44.1027801179444,0.9126649817467,0,5.01263689974726,0,0,38.5425442291491,9.56192080876158,0,1.404099971918,0,0,0,0,0
0,0,0,0,0,0,0,77.6649746192893,22.3350253807107,0,0,0,0,0,0,0
0,0,0,0,0,0,0,90.0621118012422,2.69151138716356,0,7.2463768115942,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.6932515337423,0,0,0,0,0,0.306748466257669,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.380886426592798,36.2534626038781,3.33564173591874,0,4.7668513388735,0,0,44.6791320406279,9.42982456140351,0,1.15420129270545,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.400631297802598,38.1328153453927,3.50855894136215,0,4.33410222168265,0,0,42.7947068107321,9.61515114726235,0,1.21403423576545,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39240506329114,87.2151898734177,0,0,4.21940928270042,0,0,1.64556962025316,5.52742616033755,0,0,0,0,0,0,0
0.721626940739121,68.6857642685327,0,0,6.56024491581019,0,0,18.3468182812158,5.68554559370217,0,0,0,0,0,0,0
0,0,0,0,22.5913621262458,0,0,77.4086378737541,0,0,0,0,0,0,0,0
0,0,81.4949201741655,0,2.97532656023222,0,0,15.5297532656023,0,0,0,0,0,0,0,0
0,0,0,0,11.6071428571429,0,0,0,88.3928571428571,0,0,0,0,0,0,0
0,1.75438596491228,14.3762183235867,0,46.4912280701754,0,0,9.50292397660819,22.8557504873294,5.01949317738791,0,0,0,0,0,0
0,27.7159309021113,15.6238003838772,0,56.6602687140115,0,0,0,0,0,0,0,0,0,0,0
0,3.46820809248555,1.63776493256262,0,69.1714836223507,0,0,8.47784200385356,7.32177263969171,9.92292870905588,0,0,0,0,0,0
3.7410071942446,0,0,0,0,0,0,54.8201438848921,41.4388489208633,0,0,0,0,0,0,0
0,0,49.4659206510682,0,15.8697863682604,0,0,34.6642929806714,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,53.6764705882353,46.3235294117647,0,0,0,0,0,0,0
0.632603406326034,0.875912408759124,12.1654501216545,0,29.1970802919708,0,0,31.8248175182482,22.7980535279805,2.50608272506083,0,0,0,0,0,0
65.725,0,0,0,0,0,0,34.275,0,0,0,0,0,0,0,0
0,0,90.2733118971061,0,2.0096463022508,0,0,7.71704180064309,0,0,0,0,0,0,0,0
0,0,0,0,41.7525773195876,0,0,5.05154639175258,19.2783505154639,33.9175257731959,0,0,0,0,0,0
0,0,48.3483483483483,0,0.600600600600601,0,0,51.051051051051,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24.2834394904459,75.7165605095541,0,0,0,0,0,0,0
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14806773773339,0.781589231437256,10.8554059921841,0,26.0529743812419,0,0,36.322188449848,20.6035605731654,2.23621363438993,0,0,0,0,0,0
1.99912126537786,0.790861159929701,10.9841827768014,0,26.3620386643234,0,0,36.7530755711775,20.8479789103691,2.26274165202109,0,0,0,0,0,0
0,0,0,0,0,0,0,74.6287128712871,25.3712871287129,0,0,0,0,0,0,0
0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,26.0533104041273,0,0,14.1014617368874,59.8452278589854,0,0,0,0,0,0,0
0,0,0,0,8.40336134453782,0,0,10.5042016806723,81.0924369747899,0,0,0,0,0,0,0
0,0,0,0,33.3333333333333,0,0,38.6541471048513,28.0125195618153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15.3374233128834,84.6625766871166,0,0,0,0,0,0,0
0,2.16216216216216,1.02102102102102,0,54.1141141141141,0,0,8.34834834834835,28.1681681681682,6.18618618618619,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,1.50943396226415,15.9748427672956,0,45.4926624737945,0,0,12.8301886792453,19.874213836478,4.31865828092243,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0.590372388737511,0.817438692098093,11.3533151680291,0,27.2479564032698,0,0,36.1035422343324,21.5485921889192,2.33878292461399,0,0,0,0,0,0
0,38.1177990739744,0,0,0,0,0,61.8822009260256,0,0,0,0,0,0,0,0
0,55.0670284072774,0,0,0,0,0,44.9329715927226,0,0,0,0,0,0,0,0
0,0.384789497510186,0,0,96.7179719330014,0,0,2.89723856948846,0,0,0,0,0,0,0,0
0,32.752992383025,0,0,6.85527747551687,28.835690968444,0,31.5560391730141,0,0,0,0,0,0,0,0
5.22260273972603,25.7705479452055,0,0,5.39383561643836,23.1164383561644,0,40.4965753424658,0,0,0,0,0,0,0,0
0,97.1941638608305,0,0,0.897867564534231,0,0,1.90796857463524,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39.7923875432526,0,0,10.8996539792388,31.4878892733564,0,17.8200692041523,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
99.8545861297539,0,0,0,0,0,0,0.145413870246085,0,0,0,0,0,0,0,0
0,0.0825082508250825,0,0,18.3993399339934,48.2673267326733,0,33.2508250825083,0,0,0,0,0,0,0,0
0,0,0,0,6.55307994757536,67.3656618610747,0,26.0812581913499,0,0,0,0,0,0,0,0
1.76088971269694,27.8962001853568,0,0,5.83873957367933,25.0231696014829,0,39.4810009267841,0,0,0,0,0,0,0,0
0,77.2865853658537,1.82926829268293,0,0,0,0,20.8841463414634,0,0,0,0,0,0,0,0
0,64.6153846153846,1.15384615384615,0,0,0,0,30.3846153846154,0,3.84615384615385,0,0,0,0,0,0
9.37840785169029,62.1592148309706,4.14394765539804,0,4.90730643402399,0,0,17.2300981461287,0,2.18102508178844,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.4545454545454,0,0,0,0,0,0,7.09090909090909,41.4545454545454,0,0,0,0,0,0,0
44.0353460972018,2.01276386843397,0,0,0,0,0,53.9518900343643,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,96.9418960244648,2.14067278287462,0,0,0,0,0.91743119266055,0,0,0,0,0,0,0,0
0,50.9344598054275,49.0655401945724,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5450376678677,62.626924336718,9.13855224369473,0,1.7359973796266,0,0,8.64723223059286,4.65116279069767,0.655093350802489,0,0,0,0,0,0
17.7570093457944,48.7080813633865,15.3380978559648,0,2.91368884002199,0,0,14.1836173721825,0,1.09950522264981,0,0,0,0,0,0
0,6.73684210526316,0,0,0.210526315789474,0,0,75.7894736842105,0,17.2631578947368,0,0,0,0,0,0
14.8218829516539,49.236641221374,17.7480916030534,0,3.37150127226463,0,0,13.5496183206107,0,1.27226463104326,0,0,0,0,0,0
1.01351351351351,67.9054054054054,1.01351351351351,0,0,0,0,26.6891891891892,0,3.37837837837838,0,0,0,0,0,0
0,52.5871172122492,0,0,0,0,0,22.562478000704,24.8504047870468,0,0,0,0,0,0,0
4.04411764705882,95.9558823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.102523659306,56.9006309148265,11.0015772870662,0,2.08990536277603,0,0,10.1735015772871,3.94321766561514,0.788643533123028,0,0,0,0,0,0
0,96.0812772133527,3.4833091436865,0,0,0,0,0.435413642960813,0,0,0,0,0,0,0,0
0,53.2758620689655,0,0,0,0,0,46.7241379310345,0,0,0,0,0,0,0,0
16.2790697674419,53.1438415159345,12.015503875969,0,2.28251507321275,0,0,11.1111111111111,4.30663221360896,0.861326442721792,0,0,0,0,0,0
26.8760907504363,39.9650959860384,22.3385689354276,0,10.8202443280977,0,0,0,0,0,0,0,0,0,0,0
13.9526411657559,60.1821493624772,10.1639344262295,0,1.93078324225865,0,0,9.39890710382514,3.64298724954463,0.728597449908925,0,0,0,0,0,0
8.36236933797909,58.5365853658537,12.9790940766551,0,4.61672473867596,0,0,13.7630662020906,0,1.74216027874564,0,0,0,0,0,0
0,59.6147966982574,0,0,0,0,0,40.3852033017426,0,0,0,0,0,0,0,0
12.2765196662694,11.4421930870083,49.4636471990465,0,0,0,0,26.8176400476758,0,0,0,0,0,0,0,0
0,0,11.9724375538329,0,66.7527993109389,0,0,21.2747631352283,0,0,0,0,0,0,0,0
0,0,2.86852589641434,0,24.8605577689243,0,0,57.6892430278885,14.5816733067729,0,0,0,0,0,0,0
0,0,0,0,8.72765509989485,0,0,86.1198738170347,5.15247108307045,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31.2597200622084,68.7402799377916,0,0,0,0,0,0,0
0,0,1.80722891566265,0,25.9036144578313,0,0,58.433734939759,13.855421686747,0,0,0,0,0,0,0
0,0,2.04194260485651,0,18.9293598233996,0,0,68.1015452538631,10.9271523178808,0,0,0,0,0,0,0
0,0,0,0,0.630517023959647,0,0,98.9911727616646,0.378310214375788,0,0,0,0,0,0,0
0,0,0,0,0.647820965842167,0,0,58.7750294464075,40.5771495877503,0,0,0,0,0,0,0
15.6884875846501,0,0,0,61.9638826185102,2.48306997742664,0,6.32054176072235,13.5440180586907,0,0,0,0,0,0,0
1.1968085106383,0,0,0,73.0053191489362,2.92553191489362,0,6.91489361702128,15.9574468085106,0,0,0,0,0,0,0
0,0,0,0,72.3474801061008,0,0,27.6525198938992,0,0,0,0,0,0,0,0
6.53743039802021,0,0,0,1.54671066199216,0,0,91.9158589399876,0,0,0,0,0,0,0,0
0,0,0,0,90.6639004149378,4.5643153526971,0,3.52697095435685,1.2448132780083,0,0,0,0,0,0,0
54.9504950495049,0,0,0,0,24.2574257425743,0,20.7920792079208,0,0,0,0,0,0,0,0
0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
21.9356423483174,0,0,0,0,48.8332105133874,0,29.2311471382953,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,51.4285714285714,48.5714285714286,0,0,0,0,0,0,0
48.9012905476107,0,0,0,0,0,0,21.2940355772585,29.8046738751308,0,0,0,0,0,0,0
0,0,0,0,0,0,0,78.4274193548387,21.5725806451613,0,0,0,0,0,0,0
69.7712418300654,0,0,0,0,0,0,18.9542483660131,11.2745098039216,0,0,0,0,0,0,0
0,0,0,0,0,0,0,76.1503928170595,23.8496071829405,0,0,0,0,0,0,0
4.86486486486486,0,0,0,0,0,0,73.5135135135135,21.6216216216216,0,0,0,0,0,0,0
69.3083573487032,0,0,0,0,0,0,30.6916426512968,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
16.2538699690402,0,0,0,0,0,0,65.1702786377709,18.5758513931889,0,0,0,0,0,0,0
18.9292543021032,81.0707456978967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.71065182829889,92.2098569157393,0,0,0,0,0,0.0794912559618442,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7498869289914,77.2501130710086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0584588131089,53.9415411868911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.6653771760155,81.3346228239845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.651376146789,78.348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.6861167002012,52.3138832997988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36134453781513,96.6386554621849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.4896142433234,44.5103857566766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8489394723228,76.1510605276772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0519480519481,81.948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9936880072137,77.0063119927863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.4451134784623,78.5548865215378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.513098464318,73.486901535682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,87.2090786689748,0,0,0,12.7909213310252,0,0,0,0,0,0,0
0.100401606425703,0,0,0,0,0,0,0,99.8995983935743,0,0,0,0,0,0,0
7.26817042606516,0,0,0,50.125313283208,0,0,0,42.6065162907268,0,0,0,0,0,0,0
0,81.25,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0
0,75.7348419628582,24.2651580371418,0,0,0,0,0,0,0,0,0,0,0,0,0
45.8620689655172,0,0,0,33.448275862069,0,0,0,20.6896551724138,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,63.4725948639325,0,0,0,36.5274051360675,0,0,0,0,0,0,0
0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0.302375809935205,0,0,0,0,0,0,92.829373650108,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
15.3686396677051,0,0,0,0,0,0,84.6313603322949,0,0,0,0,0,0,0,0
50.5694760820046,0,0,0,0,0,0,49.4305239179954,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,98.1651376146789,1.8348623853211,0,0,0,0,0,0,0
0,0,0,0,0,0,0,67.2142368240931,32.7857631759069,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.9047619047619,88.0952380952381,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,84.7470817120623,15.2529182879377,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70.3412073490814,29.6587926509186,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99.2805755395683,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99.1780821917808,0.821917808219178,0,0,0,0,0,0,0
0,0,0,0,0,0,0,47.4766355140187,52.5233644859813,0,0,0,0,0,0,0
8.83061279100883,0,0,0,0,0,0,51.6457051110516,39.5236820979395,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27.0538243626062,70.491029272899,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
6.27240143369176,0,0,0,0,0,0,93.7275985663082,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.1820837390458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71.0264332303467,0,0,0,0,0,28.9735667696533,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1458474004051,85.8541525995949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.7547666009204,82.7744904667982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
