"Porosity","Permeability"
0.127196056955093,0.748924220697105
0.143975685515889,0.730688997270393
0.204171733736569,0.724072296531871
0.175489063035139,0.714928328372045
0.171995546622669,0.735936655175273
0.0510978773776127,0.721847118099119
0.150825237876304,0.731007072615468
0.0271007778183665,0.721032685627132
0.142294141731974,0.731535369960936
0.130399034697827,0.730044216686715
0.125057540592053,0.697185722125879
0.134922075928219,0.716086598150236
0.136706281164172,0.729830778093276
0.0800450859003589,0.724688780528314
0.064411130869768,0.724739271793827
0.179206785620215,0.72964639089284
0.101837141841778,0.730021033782491
0.146162940569309,0.730360853404981
0.0406960185360967,0.724037495201759
0.091942227785412,0.723156860936372
0.0397674860528503,0.738577348162864
0.0902549995825935,0.727309222678807
0.136318635111926,0.732053983541858
0.219945401689293,0.741200081308573
0.137272735884853,0.729908228964601
0.113749526284446,0.736858645310854
0.101345774554525,0.728219854363782
0.0346619156972461,0.757902159639717
0.0360630362835721,0.747798569739125
0.149499842104421,0.731043283696752
0.0094068869590028,0.736822524841063
0.148919539452218,0.717236707607497
0.101532449139469,0.724501029340828
0.137274636825295,0.73223224834233
0.0742992686927619,0.726218503460309
0.0545118596507873,0.738587007533338
0.0670728877898348,0.734193707686153
0.144233242126743,0.73011597826889
0.107089573808553,0.723243189623057
0.00918804017207714,0.74207642303816
0.0626446091759924,0.721730118927926
0.22,0.741310241300918
0.181160608115597,0.730200832405716
0.136452330044018,0.721723400531093
0.0505325657377155,0.722377117539079
0.0231537845863846,0.770932295732958
0.143953890183853,0.73071194174533
0.172713253508467,0.713314541871657
0.133047994202702,0.739293965669922
0.133047994202702,0.739293965669922
0.133406765766612,0.731810185881492
0.0205923818368231,0.725157885076351
0.170607859292827,0.735781899030924
0.121151165063636,0.732835889294279
0.0806084370770731,0.721576810368622
0.0217684929584055,0.725012277346932
0.101913613031947,0.717546488013399
0.107958134641967,0.723380454057725
0.0147613234174096,0.752351094095559
0.037666229070676,0.723732965621005
0.15199628027438,0.716332117394218
0.133195484602449,0.73264841407662
0.01,0.72276980360217
0.181952634683101,0.73042570792594
0.0235362825744327,0.73077231957773
0.217660352787585,0.73838736858614
0.0965862685511923,0.72380744126032
0.0469142459833946,0.72715782314817
0.09,0.749894209332456
0.22,0.741310241300918
0.110502588520713,0.738387095471915
0.10098444441781,0.73006099748043
0.123107387149139,0.700264017487574
0.108036111377891,0.72339278045313
0.0796837770610428,0.743567675059023
0.00957089919621919,0.732909449815595
0.132228769322126,0.733780736497832
0.165415092001138,0.698017883724373
0.143495763485535,0.730234234690681
0.0172932708641458,0.753744592739955
0.178265628461775,0.737706229972394
0.0757380365201935,0.729277364293249
0.0685564902059864,0.728912436170632
0.132896042718708,0.730177991947982
0.00774565389976933,0.777653766867691
0.00773752557500571,0.77785901510434
0.02261380024242,0.732491093033386
0.0734188780029881,0.733121855156908
0.0832699421223614,0.731185423238157
0.112621364635522,0.735371182576875
0.139631911782464,0.734412646824916
0.0964520525188292,0.731890580800748
0.173797625197542,0.736137673187501
0.22,0.741310241300917
0.132788390139658,0.730173492711075
0.052100148183909,0.728696319529519
0.132396365709348,0.730148447377185
0.103393471199487,0.73575155020548
0.0178268072897725,0.72346355242973
0.0960112010235155,0.723726858914268
0.113941663385427,0.714658616138287
0.0675569784367919,0.7262455847315
0.0454544330972294,0.725582197734997
0.09,0.749894209332456
0.0997920173961841,0.745402553130837
0.142329611192134,0.740015356208253
0.09,0.749894209332456
0.0839743608162629,0.729928672271176
0.173115019056617,0.73606152347264
0.109726717965285,0.73268942259428
0.0133586392008005,0.723062650345727
0.143269279380404,0.730245113899378
0.14332415164012,0.730252967567765
0.0484777710573118,0.725326770730779
0.22,0.741310241300918
0.09,0.749894209332456
0.0757751057968092,0.72527516010543
0.00738035235095088,0.786931684576169
0.00983474582316769,0.736946819777894
0.0749407828879342,0.72639661128327
0.162797394314417,0.696543829778315
0.0795007659555665,0.721422121699982
0.134166392930381,0.729483540066811
0.019876676477669,0.724607986567544
0.103196174613781,0.730149892602635
0.09,0.749894209332456
0.209650807249738,0.72910622198045
0.0613694896967386,0.722922874317078
0.143788958113875,0.73021785450332
0.106663452266152,0.718483236763373
0.0429559707108473,0.74003990604893
0.045466878384467,0.729484683218257
0.0897227685159972,0.749798476587596
0.0581472700620486,0.737020455141867
0.0982139310171134,0.744685620359795
0.0855329212830501,0.746971450621731
0.09,0.749894209332456
0.077707192503506,0.736793789585296
0.039100026742916,0.731504454498891
0.09,0.749894209332456
0.126657751325212,0.725501239329911
0.0906411584609787,0.749851630339212
0.09,0.749894209332456
0.00978580930264018,0.727813469677742
0.0875834646820819,0.734852239585088
0.0898939143968872,0.749857574726416
0.09,0.749894209332456
0.0776974158298486,0.736836259807414
0.0774537986434633,0.737074766411016
0.09,0.749894209332456
0.0172988433755063,0.725203295011548
0.09,0.749894209332456
0.0986550334331841,0.748103412493284
0.0841593560902169,0.731636933349584
0.0138633692283947,0.723134646286643
0.0760276225168608,0.738526720901232
0.09,0.749894209332456
0.100172727924285,0.749067737152049
0.0771473578331672,0.736281562413269
0.05942328283005,0.727763280935084
0.0386611765026429,0.730442643084828
0.0590936266808263,0.737303442665597
0.0790602098773691,0.736653730496644
0.0792390437211392,0.744328975070104
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.0784211620368139,0.733291956489227
0.0952240842423114,0.748250499154138
0.0300885512012572,0.725951438964088
0.089738804450418,0.748883416667077
0.09,0.749894209332456
0.0727770064446609,0.732233124732703
0.0453795449482205,0.732743827463452
0.0762061530474887,0.7372773588576
0.041332630242464,0.725710767649307
0.09,0.749894209332456
0.0462767437352075,0.734083255766424
0.0492726030161817,0.732520643844745
0.0907982923761721,0.749841195528133
0.0250709191548246,0.725791400340594
0.138876522252565,0.726233883165394
0.0608668736049107,0.736817889603288
0.100838808455484,0.744404713382235
0.02710565156452,0.724962130282229
0.146519472964262,0.739614606682997
0.0136044693301049,0.732336540599926
0.103028633708714,0.733500698221678
0.075832588157287,0.734987183094877
0.0110110411877756,0.728391382098103
0.09,0.749894209332456
0.09,0.749894209332456
0.077876345838599,0.705619209984432
0.0753970747753297,0.706183485213903
0.152262981918085,0.699000435774572
0.0288401720179778,0.71596108416845
0.0922154461860975,0.735497298944007
0.0735930026580136,0.706635365479839
0.13131425762995,0.722155144739311
0.100925553094792,0.744003823083558
0.09,0.749894209332456
0.126663679126962,0.732555511301225
0.0148559632853824,0.739242669959114
0.00956558181177434,0.733035987729828
0.0360136146924724,0.72390801447758
0.0991466408914664,0.743995025688695
0.0592346840975978,0.737983422231042
0.0184513832473263,0.724685634212923
0.090094826639984,0.749887911793256
0.0833598803806281,0.741137882556559
0.0858772275713838,0.738290074872714
0.0904389887497426,0.749865056061497
0.107668047362035,0.740976714787921
0.09,0.749894209332456
0.01,0.72276980360217
0.00866809613019114,0.754709548314744
0.00665562774215322,0.805667136285077
0.00799492729990927,0.771385595999187
0.0457374143314101,0.722421536953451
0.0801852650573581,0.736737863326304
0.0284758012040962,0.727313246601937
0.0815130827138211,0.740696243573129
0.09,0.749894209332456
0.0350184811963169,0.721940338784777
0.00733453389234362,0.78810316589713
0.09,0.749894209332456
0.00916238305445945,0.74269482690318
0.0899968074239672,0.749893106812106
0.00699588669993973,0.796815910886911
0.0303073395785861,0.724461828446581
0.0818831085456535,0.732612003414104
0.0150284477087144,0.73956179828775
0.0562850670566349,0.729780865149331
0.0582384172380425,0.73936862040112
0.116875593474074,0.73690562167134
0.0588685778047444,0.738092714258545
0.0902238141317527,0.749879345680026
0.0834624015856848,0.737745528558761
0.0102087089381207,0.722839275250585
0.020036603026969,0.743038166730786
0.0817501357677211,0.740734476520352
0.01,0.72276980360217
0.09,0.749894209332456
0.0923369676001168,0.749739024207174
0.0588550573794363,0.737528340511052
0.0558372653771924,0.735723999558249
0.09,0.749894209332456
0.0936037744795865,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.01,0.72276980360217
0.09,0.749894209332456
0.09,0.749894209332456
0.0589852777689492,0.738945601309837
0.00991439575137566,0.738063165222117
0.0215845081482118,0.741766448348729
0.0901492008141871,0.749884300769694
0.0915190362341161,0.74845046209363
0.0899801463253998,0.749887353114762
0.103830475574248,0.749894209332456
0.0559046342477832,0.735745239331385
0.09,0.749894209332456
0.0569817810955335,0.736437480367555
0.09,0.749894209332456
0.0883514519213932,0.745213020573643
0.0788949104927257,0.739989275803782
0.124404536263179,0.715789789365135
0.150489382787274,0.71229912413224
0.0197043943129049,0.761471859220454
0.118785528884752,0.719596930894195
0.0532034110821827,0.718542503903739
0.136127309095097,0.714508747261901
0.018774690761334,0.742193452330384
0.188789891314312,0.704813073381815
0.0240918753113796,0.749252474343435
0.0875172321535166,0.723233530369464
0.104244465543951,0.731032381759062
0.155816975308642,0.712025882269998
0.10551620425577,0.723256925274295
0.132211509180153,0.717808380291914
0.01,0.72276980360217
0.18244982316534,0.706335223672903
0.0829977364545429,0.723715927601926
0.0814734993129039,0.72351873312293
0.0233027508398301,0.723566312107921
0.189895168410008,0.704703464128739
0.0467625344927759,0.739600559392327
0.0175571293990983,0.753415475742471
0.0470428060171663,0.719012222402826
0.00807400230181292,0.769407769560833
0.110828665628945,0.721464426891777
0.0100016353972653,0.722769637276575
0.0281080426121769,0.729110847694019
0.123069984025062,0.718574766874741
0.0275077445172105,0.73844112913748
0.0825855681681702,0.723340571233987
0.0514721553391367,0.735511248057637
0.0527849321320401,0.736001970454032
0.0595364646034921,0.74117578739842
0.0501082288318995,0.747922527540883
0.0506321690212168,0.74406758349946
0.0883814017198082,0.749646740985917
0.09,0.749894209332456
0.0539761981988199,0.753040259552301
0.0211151190453165,0.72515074451112
0.189652591359748,0.740278220086687
0.0312728768683875,0.756169121216431
0.0276185433185628,0.764038279102229
0.0458785263228235,0.74506158826677
0.084851066049075,0.755497388401871
0.0720956880194867,0.748739413793848
0.0951996556272806,0.743945386573711
0.0924052812858783,0.749228633573999
0.0699675335130847,0.7315875813196
0.104736635374524,0.739033112571557
0.091387651746481,0.743675843445385
0.079976440330228,0.775484835813738
0.131740041069865,0.74679635526384
0.110976004305746,0.740439278584079
0.121122062007092,0.738616182178617
0.0248818190749467,0.729653016146452
0.117261234483411,0.738669154835611
0.074245708381671,0.748847194845555
0.056813973479137,0.721454278091938
0.09,0.749894209332456
0.115464793847905,0.739547648749055
0.0847073840051656,0.763227536669293
0.0846236559139785,0.746788873011729
0.117763854039544,0.738620586436129
0.14604497502946,0.730274270666674
0.113586810154477,0.740279676649389
0.109195131090427,0.74417291543108
0.0588716873491479,0.732579736366883
0.111074636192857,0.711221120475642
0.177817263699859,0.707985555214139
0.0705989672670609,0.738449451901159
0.042183127575473,0.755695338512923
0.00769204045877269,0.779008559395838
0.00958786814901502,0.75200590398589
0.058393389571226,0.73504841358833
0.0100453217968759,0.762525563640532
0.0218193000428253,0.74881155154074
0.147627426440355,0.719503247199801
0.134570968126506,0.715643823193959
0.153580437443457,0.708313696828356
0.13047687754042,0.724152472025534
0.11890664707751,0.713561856197441
0.0717055855270199,0.731271072454081
0.127122957406911,0.71095561072685
0.0142973357538884,0.730795325522956
0.018579618218389,0.727725383325485
0.0686620964483273,0.741483192506992
0.0197873213853914,0.726910044841726
0.106235595022559,0.736978276402332
0.0197444951159946,0.72659007745053
0.0251045168478187,0.729284599161703
0.0769642857142857,0.729269404984144
0.0274749070709255,0.724883838973934
0.0509473922368372,0.730927895195524
0.121975652285934,0.747220295611996
0.0907305162498533,0.747905845501663
0.09,0.749894209332456
0.11754243783421,0.747804888723782
0.09,0.749894209332456
0.146739256033698,0.746241340767094
0.122079520229935,0.747207569152334
0.11761473813288,0.747797100818595
0.128031264650253,0.747555816622696
0.09,0.749894209332456
0.109062597506798,0.736671168203044
0.115586537747467,0.747898110569006
0.115684135844375,0.747815908187733
0.117866251378164,0.747764499688665
0.0916801233508283,0.749111331810478
0.117848100984147,0.747779266966351
0.142438216862626,0.746473571712628
0.104321343700251,0.714353000570638
0.0436347517730497,0.741350136771109
0.0832033374109462,0.726104224764196
0.0893036294691224,0.750174826414291
0.126356822842642,0.736866693642646
0.142156564781039,0.729544789792913
0.09,0.749894209332456
0.0791931586556391,0.723158721751096
0.107145435088235,0.713363333890227
0.00961863379842814,0.731774486185008
0.00988875577614239,0.725384954657721
0.00955641312917548,0.733254226385223
0.00984330386715092,0.726456167939292
0.00942661980821295,0.736350626573151
0.00957670142700329,0.732771398923793
0.01,0.72276980360217
0.01,0.72276980360217
0.01,0.72276980360217
0.00929426247389909,0.739521660782608
0.01,0.72276980360217
0.00962580434823498,0.733122887310309
0.00995866202957559,0.723740482116697
0.00969569407110615,0.729945967323293
0.010473061760841,0.722721693169997
0.01,0.72276980360217
0.00973817029191153,0.728940027591845
0.0121662128178802,0.735341751470173
0.01,0.72276980360217
0.00981085468275813,0.727221899925735
0.00983136593591905,0.726737784023065
0.00999433550786892,0.722902737492449
0.0503114957304196,0.726422841037159
0.01,0.72276980360217
0.0248852696821838,0.724068583915612
0.01,0.72276980360217
0.09,0.749894209332456
0.0902278600854635,0.749879076988132
0.0639623171495862,0.739308860672893
0.09,0.749894209332456
0.09,0.749894209332456
0.0910187721968544,0.749826554342594
0.0131085952384216,0.723805233636903
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
0.09,0.749894209332456
