"SEA","TROPICAL_EVERGREEN","SUBTROPICAL_EVERGREEN","TEMPERATE_BROADLEAVED","TROPICAL_MONTANE","TROPICAL_SEMIEVERGREEN","TEMPERATE_CONIFER","SUBTROPICAL_CONIFER","TROPICAL_MOIST_DECIDUOUS","TROPICAL_DRY_DECIDUOUS","JUNIPERS","MANGROVES","DEGRADED_FOREST","DRY_WOODLAND","THORN_FOREST_SCRUB_NORTHERN","THORN_FOREST_SCRUB_SOUTHERN","SHRUBS","ABANDONED_JHUM","SPARSE_WOODS","BUSH","COASTAL_VEGETATION","SAVANNAH","PLAIN_GRASSLANDS","SLOPE_GRASSLANDS","DESERT_GRASSLANDS","ALPINE_MEADOW","ALPINE_GRASSLANDS","SPARSE_VEGETATION_COLD","SPARSE_VEGETATION_HOT","GOBI","DESERT_COLD","THORN_SCRUB_DESERT_HOT","IRRIGATED_INTENSIVE_AGRICULTURE","IRRIGATED_AGRICULTURE","SLOPE_AGRICULTURE","RAINFED_AGRICULTURE","CURRENT_JHUM","SWAMP","CORAL_REEF","WATER_BODIES","SNOW","BARREN","BARE_ROCK","SALT_PANS","MUD_FLATS","SETTLEMENT","NO_DATA","CROP_LAND"
0,12.403148799036,0.35980027562013,0.0121472071445014,0,23.6892404290637,0.163197727986376,0.0279993124680756,5.98389644748853,0.116370244444323,0,0,1.955639614229,0,0,0,0,48.8965173349756,0,0,0,0.180446762131568,0,0.00607360357225068,0,0,0,0,0,0,0,0,0.0770740293318611,0.374498396264977,0,0,0.285459367895782,0,0,0,0,0,0,0,0,0,5.46849044834734,0.0703176888366703
0,6.05934252881231,0,0.166786196774355,0,12.2621211868506,3.98619010290708,0.833930983871775,0.33357239354871,3.26400587087413,0,0,2.69192921593809,0,0,0,0,21.5621195189886,0,0,0,27.6681621828977,0,0,0,0,0,0,0,0,0,0,1.63617259035642,14.2869056156912,0,0,5.24876161248895,0,0,0,0,0,0,0,0,0,0,0.388338686514945
0,0.0362788287121016,5.59212231147966,0,0,37.1987561544442,0,1.22052345167142,0,0,0,0,7.37237626328064,0,0,0,0,21.1686965535113,0,0,0,14.7991707696294,0,0,0,0,0,0,0,0,0,0,0,7.33091474475253,0,0,5.28116092251879,0,0,0,0,0,0,0,0,0,0,0.300435272472399
0,19.8270812996793,0.557802259099149,0.278901129549575,0,30.3388648724027,2.36787058987589,0.460186863756798,9.19815925254497,0.61637149630456,0,0,2.28977827360201,0,0,0,0,24.3341235532004,0,0,0,1.16859573281272,0,0.178496722911728,0,0,0,0,0,0,0,0,0.474131920234277,5.70073908799331,0,0,2.20889694603263,0,0,0,0,0,0,0,0,0,0,0.0419088728520439
0,1.85060492191403,0,0,0,14.5572232237885,0,0,2.33714893894307,1.0730033232694,0,0,0,0,0,0,0,77.5429527140033,0,0,0,0,0,0.217207150459393,0,0,0,0,0,0,0,0,0.217207150459393,1.39012576294012,0,0,0,0,0,0,0,0,0,0,0,0.814526814222724,0,0.318166825558699
0,0.0579280112805268,0,0,0,15.6293951062634,0,0,17.820127169236,11.52131850691,0,0,0.117127170144012,0,2.32946874202695,3.41875142436626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3923560448061,30.5803605882508,0,1.84997371448391,0,0,0,0.0272388767776772,0,0.25595464545424,0,0,0,0,0,0.516425326515209
0,0.736216010190674,0,0,0,22.349271306633,0,0,46.3103942868033,12.2829717449523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.267966579404,2.05318007201677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412939526689199
0,0.0423542616328627,0,0,0,17.0245072346373,0,0,17.6403381987791,12.3671267398337,0,0,0.136804265074146,0,2.31857816743699,3.9325931926113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6493120079626,32.2577468591668,0,1.47181059174198,0,0,0,0.0211771308164313,0,0.137651350306804,0,0,0,0,0,0.503809426833429
0,0,0,0,0,6.38248187092926,0,0,18.958048283415,18.7394296517961,0,0,0.335920098469961,0,6.71494702910517,3.03693414425916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.072376004066,29.7092397174941,0,3.3295217988001,0,0,0,0.449558496093628,0,0.651318684108981,0,0,0,0.620224221462505,0,0.576603628197698
0,0,0,0,0,7.62144089788448,0,0,19.0021854306353,16.1914572043598,0,0,0.256651996311816,0,11.2712569639538,2.18448007231192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43166618994494,30.8874196450252,0,3.72136753170776,0,0,0,0.043207406786501,0,0.216037033932505,0,0,0,0.172829627146004,0,0.592345606074605
0,0.321719007659323,0,0,0,7.65477165679441,0,0,21.6700404703901,15.7955032560892,0,0,0.309566195452814,0,4.28951049591101,2.99396478125192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5723933870396,24.2770729316193,0,2.79321456120466,0,0,0,2.045943731971,0,0.498316149053479,0,0,0,0.777983375563085,0,0.519221703280973
0,0,0,0,0,7.07143699010539,0,0,20.7986336692865,17.5861538638441,0,0,0.293575687189895,0,5.94399136449093,3.08426951757286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7654858479989,27.2732532066945,0,2.95904169996493,0,0,0,2.0706967625465,0,0.618054078294516,0,0,0,0.535407312010947,0,0.547301701631238
0,0,0,0,0,16.5503515008347,0,0,17.0125836163133,12.1263529091095,0,0,0.105904532600425,0,2.6345527024111,4.31724228004225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84699208413306,35.3901432124564,0,1.84552134558381,0,0,0,0.0283926360859048,0,0.141963180429524,0,0,0,0,0,0.494650872573339
0,0.207768250585954,0,0,0,7.47822331263715,0,0,22.2573679920405,17.3271134281433,0,0,0.257589619472867,0,5.02147426448516,3.27211099531924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.363865349686,25.0922277768469,0,2.77321032114771,0,0,0,1.81453726611511,0,0.531786361908039,0,0,0,0.602725061612127,0,0.522813242169015
0,0,0,0,0,3.47904824532713,0,0,13.6035778594127,24.3533377172899,0,0,0,0,0.856937266958854,4.36628301308645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8825937415003,32.5959793839279,0,3.29554179161517,0,0,0,0,0,0.566700980881588,0,0,0,0,0,0.58127417648295
0,2.90710451459576,5.01560849337835,2.32498553428517,0,26.1174797027535,5.62973561482261,0.37577247434307,1.00843742873793,0.00517094364033398,0,0,0.314522646923314,0,0,0,0,8.6564182011011,0,0.010341887280668,0,0.252729870421323,0.0516577269669365,0.012927359100835,0,2.14304588230002,0.0863806135117791,0,0,0,0,0,3.25660859524594,9.45987942393619,0,0,0.0879060418856777,0,0,0.649470521225948,1.15244820912123,0,0,0,0,0.000491239645831728,30.4808770747765,0.0906681597891938
0,3.04159394866595,4.35522874204215,0.977150471302374,0,35.7088378728807,9.31455900364749,6.13657674310095,3.72802196569654,0.067296864414764,0,0,4.01537957674759,0,0,0,0,22.9762711256074,0,0.281525216135096,0,0.419035142422597,0,0,0,2.29729062823866,0,0,0,0,0,0,0.0448645762765094,4.96000323024949,0,0,0.987020678083206,0,0,0.0224322881382547,0.666911926350312,0,0,0,0,0,0,0.00460453306474632
0,0.219894027853244,19.3557797850654,7.66073597035989,0,7.39124726955799,25.296747537588,17.6148608978824,1.95206091392772,0,0,0,0.192361691032481,0,0,0,0,0.469873059517254,0,0.0182333356428892,0,0.147872352063831,0,0.23521002979327,0.0182333356428892,6.34064246981471,1.4874755217469,0,0,0,0,0,1.40888984512605,2.58220499374597,4.34081021650263,0,0.118334348322351,0,0,0.599512075938196,2.04778592605288,0,0,0,0,0,0.501234396823024,0.0449163226676775
0,4.88128214505248,4.7044600409278,2.4699655303885,0,38.476412048024,10.6990989659117,3.79768750145893,4.28039822905563,0.0291785650370762,0,0,1.84885114263261,0,0,0,0,18.7238851842918,0,0.122063663738436,0,0.24004232837168,0,0,0,3.0763933737424,0,0,0,0,0,0,0.0291785650370762,3.52136649055782,0,0,0.505956317742902,0,0,0.00972618834569208,2.21445856254717,0,0,0,0,0,0.369595157136299,0.013324669878411
0,3.02009362136708,1.73322398252576,1.05732598417095,0,10.1919741542416,2.74590659645885,0.227595261902846,0.757746913630923,0.00273650669595823,0,0,0.621386784971324,0,0,0,0,5.43199315654405,0.00082095200878747,0.0110937981454147,0,0.660494202163263,0.0435104564657359,0.0082095200878747,0.00214542124963126,1.25150028979606,0.202167641684002,0,0,0.000238076082548366,0.000331117310210946,0,1.3948084089567,6.22115516704458,0,0,0.251082698874256,0,0,0.923598374952864,0.51614073744477,0,0.00522946429597619,0,0,0.111649473195096,62.6058412377329,0.0594551574411619
0,27.6876774991737,2.56417755913227,0.0573262007060482,0,27.7821487380924,0.0292480615847185,0.10704790540007,4.30706954896564,0,0,0,3.12925010894903,0,0,0,0,21.9278567312951,0,0,0,0.281658833060839,0,0,0,0,0,0,0,0,0,0,0,5.85048975879124,0,0,5.64487588585067,0,0,0,0,0,0,0,0,0,0.631173168998225,0.0599811321968846
0,17.8115922375831,0.999207770981579,0.0356859918207707,0,32.3811121182491,0.0356859918207707,0,2.89484765650092,0,0,0,5.72260564837879,0,0,0,0,12.0372419010642,0,0,0,8.91186273740106,0,0.0356859918207707,0,0,0,0,0,0,0,0,1.26828014931019,13.0707082241937,0,0,4.79548358087516,0,0,0,0,0,0,0,0,0,0,0.114671637034698
0,37.5846493199955,0.474176688771496,0.0175620995841295,0,17.2389569517815,0.245869394177813,0,0.4367694166573,0,0,0,1.8520990221423,0,0,0,0,9.61560076430257,0,0,0,3.33117904911768,0,0,0,0.0238844554344161,0,0,0,0,0,0,3.5132980218051,20.5901567944251,0,0,0.329816230189952,0,0,0.0533887827357536,0,0,0,0,0,3.77146088569181,0.921132123187591,0.142473378978616
0,1.37977756412914,5.81243843069591,2.6813781521674,0,26.3379416949795,7.07991884861371,0.47123343921444,0.603041926680788,0.00329027677150147,0,0,0.294677187655671,0,0,0,0,9.70503326798844,0,0.0131611070860059,0,0.0331988926244498,0.0657397298945993,0.00658055354300293,0,2.61359845067447,0.109928146935864,0,0,0,0,0,0.105848203739202,2.33020691234505,0,0,0.0954180263735425,0,0,0,1.46667377366449,0,0,0,0,0.000625152586585278,38.7902902616362,0.0295115900833081
0,0,5.71900002449981,2.14501114741106,0,4.5300138583677,18.5844865107272,12.5476281526189,8.13872854536139,0.053260444639496,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75411570085952,0.0745646224952944,11.5897923162222,4.44117543670902,0,0,0,0,0,0.0213041778557984,3.53585439872686,8.34399429900201,0,0,0,0,0,14.8327142694318,0.0745646224952944,0,0,0,0,1.61379147257673,0.199903848233411
0,2.5573168838135,0.252445548607484,0.164645765989583,0,24.9464308400265,0.596135115678331,1.05585590672332,6.0798667475968,0.635602670694352,0,0,9.01102437784961,0,0,0,0,23.9078525754132,0,0,0,3.39787981875415,0,0.0564628827124769,0,0.327767034145928,0,0,0,0,0,0,2.57741767005914,18.3158251344522,0,0,5.86016967096255,0,0,0.254082972206146,0,0,0,0,0,0.00321838431461118,0,0.194121482893179
0,54.576824863696,0.454730190863987,0.0766830001456977,0,12.1534886930916,0,0.0222380700422523,1.62031179307859,0,0,0,4.39546956835139,0,0,0,0,18.7022169055342,0,0,0,0.383415000728488,0,0,0,0,0,0,0,0,0,0,0,5.00586624951115,0,0,1.07356200203977,0,0,0,0,0,0,0,0,0,1.53519366291687,0.0818221935788219
0,0,5.81397091515839,2.03194236985008,0,5.27923346305446,17.5016610631804,12.2650906965475,9.07115345226379,0.0499567873789172,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167095462425,0.0699395023304841,10.8708966743767,4.20626158373007,0,0,0,0,0,0.276560774929686,4.20166555929121,8.40862653804459,0,0,0,0,0.289649453222962,13.9126655443042,0.0699395023304841,0,0,0,0,1.51369065758119,0.226184998597891
0,0,10.7033337848988,1.97252018703022,0,15.8698588242056,7.91758519193586,7.50994470375251,2.78739064931013,0.0121101655603312,0,0,0,0,0.0615771130186332,0,0,0,0,0,0,0,0,2.29395271698748,0,1.52629137468852,0.421392710090847,0,0,0,0,0,2.02506599013945,5.75643378202523,1.90478536270972,0,0,0,0,0.862900610434447,0.697258176414324,0,0,0,0,0,37.6775986567979,0.0906737035020231
0,9.09941988143748,4.44672937532529,0.137942123547059,0,41.3359863919672,0.101975618941231,0.0944649665088372,5.52382040443277,0.0423135348303862,0,0,3.30796636920252,0,0,0,0,11.2744413555564,0,0,0,5.18510055811552,0,0.0317351511227896,0,0,0,0,0,0,0,0,2.18358996492208,14.771866576962,0,0,2.46264772712848,0,0,0,0,0,0,0,0,0,0,0.0985084746594376
0,2.95540494372146,1.61734548059437,0.981534558050737,0,11.0511929365835,2.56411926915803,0.272086848043142,1.0801118643268,0.0359103223965155,0,0,1.10352048440399,0,0,0,0,6.39063377493102,0.000754629918671521,0.0124765479887025,0,0.791506167363936,0.0399953856895906,0.0108163621676251,0.00197209952079491,1.17172393645352,0.186086707078273,0,0,0.000218842676414741,0.000304367400530847,0,1.96755413325144,7.86139490925651,0,0,0.574124957558356,0,0,1.17898347627114,0.474433314435723,0,0.00480699258193759,0,0,0.122856266192786,57.5481304219845,0.0796636117799335
0,0,11.7153589690592,2.15902657332602,0,17.0592305687608,8.66621134645974,8.21216423879148,2.87727922212137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39516701564564,0,1.67060578556216,0.461236374093478,0,0,0,0,0,0.263082218248156,1.1125389793039,2.05141224152341,0,0,0,0,0.353397377715071,0.763185563953018,0,0,0,0,0,41.2401035254365,0.0327367698539861
0,0.703463357141843,0.0283998125612371,2.04686915733023,0,5.63750479246837,5.94119345478986,0.0615329272160137,0.231931802583436,0,0,0,0.231931802583436,0,0,0,0,5.41934689897713,0,0,0,0,0.00946660418707903,0,0,2.22479398302638,0.076537494852534,0,0,0,0,0,0,2.19805082619788,0,0,0.160932271180344,0,0,0.00946660418707903,1.36995962493314,0,0,0,0,0,73.648618585784,0.00346225304273215
0,5.56344878999502,4.05081720049075,2.22252123651511,0,39.8969849330227,9.35133770822817,3.26362028676399,4.30597296836503,0.0250726270430012,0,0,1.68788925253484,0,0,0,0,18.4794454603501,0,0.104887156463222,0,0.206264145140423,0,0,0,2.65101243268,0,0,0,0,0,0,0.590543942286156,4.77232383136485,0,0,0.488749076491571,0,0,0.118509950489919,1.90301239256379,0,0,0,0,0,0.317586609211349,0.0348857996564835
0,0.867660892728169,2.77733404876104,7.34330563098949,0,18.8059866553618,16.4276673916516,0.811204908598649,0.368295083892091,0,0,0,0.535956386216275,0,0,0,0,19.3897292433806,0,0.00682660025749936,0,0.307197011587471,0.457382217252457,0.0273064010299974,0,11.3692248668472,2.10655230745915,0,0,0,0,0,1.08372279087802,8.68800934971171,0,0,0.436902416479959,0,0,0.978524880909959,1.31330135753773,0,0,0,0,0.00682660025749936,5.89108295821165,0.0300793262473381
0,0,2.56862902434893,2.05169354766808,0,1.96788545037937,23.0884175426396,12.0275318515348,1.86535426752615,0.0891575503071478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20701491605817,0.124820570430007,17.1321582368203,6.51527714624513,0,0,0,0,0,0.0356630201228591,1.79010529506691,3.65331978138569,0,0,0,0,0,23.7890175729532,0.00374461711290021,0,0,0,0,2.09020960940077,0.0904044072735168
0,0,2.57098543435465,2.05357573118255,0,1.93310261988859,23.1095984051145,12.0385656739087,1.86706550703117,0.0892393416992242,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18795411670007,0.124935078378914,17.1478749435561,6.5212541340125,0,0,0,0,0,0.0356957366796897,1.79174750263702,3.62168944352131,0,0,0,0,0,23.810841152187,0.00374805235136741,0,0,0,0,2.09212712679661,0.0899039776980765
0,4.51559711719528,0.479645860651293,0.26077354602727,0,29.990190182295,0.71688077374321,1.84858373837857,6.34779007976023,1.18937877727277,0,0,9.11413402478581,0,0,0,0,32.2617298800146,0,0,0,4.11876780802335,0,0.0246477831783809,0,0.0246477831783809,0,0,0,0,0,0,0.0675349259087638,3.83223732857467,0,0,4.65288526949886,0,0,0.554575121513571,0,0,0,0,0,0,0,0.0707765250732849
0,7.60095011876485,0,0.129797645470711,0,8.18244357047363,0,0.648988227353556,4.27553444180523,0,0,0,2.55701361577301,0,0,0,0,10.0658074062537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7249977285412,39.100242721597,0,0,2.03263112807134,0,0,16.6815933958958,0,0,0,0,0,0,0,0.170096371770581
0,6.15121742844938,0,0,0,39.8547629218283,0,0,1.26014523707817,0,0,0,3.6736437419906,0,0,0,0,37.1422469030329,0,0,0,1.62323793250748,0,0,0,0,0,0,0,0,0,0,5.83084152071764,4.46390431439556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108259259153985
0,0,1.39521865642873,1.88951262403557,0,19.2193746336363,1.79366395403489,4.79771441849166,11.1675582617329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1061253373187,0,0,0,0,0,0,0,0,9.22074767243519,24.0873252676105,3.24750080534007,0,0,0,0,8.52789117083243,0,0,0,0,0,0,0.547367198103094,0.469934648041231
0,2.16096418596377,3.60371595001305,0.911901762184823,0,12.5466190099806,10.9396424036917,5.2090726202069,1.35839282777879,0.0550166975677118,0,0,1.89483619389596,0,0,0,0,10.1316305054139,0,0.147903221961199,0,0.559336425271737,0,0.00305648319820621,0.0122259327928248,4.34708322864878,1.33510242580845,0,0,0,0,0,0.248003046702452,4.97259251516168,0.116146361531836,0,0.645865464612954,0,0,0.0641861471623304,3.57015576449675,0,0.0122259327928248,0,0,0,35.1543248931606,0.0287490017057033
0,0,5.31575694643817,1.85467909141564,0,6.73603490234695,15.6662561455195,11.1060727615194,9.1280584496253,0.0447190792162713,0,0,0,0,0.0888120913235148,0,0,0,0,0,0,0,0,5.46905394999155,0.0626067109027798,9.73087163746064,4.03321375451551,0,0,0,0,0,1.8064719240205,5.59283636126219,7.70974813320204,0.00795999610049629,0,0,0,1.75424003949589,12.4533691801472,0.0833563636591297,0,0,0,0,1.35588248183735,0.27784926409908
0,0,2.92664554578284,3.96348893369076,0,30.8898464674214,3.76243436648426,8.90234175953209,15.0453065112879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3490706072623,0,0,0,0,0,0,0,0,2.71672906927798,2.94769258036644,4.70733544542172,0,0,0,0,10.6409375900038,0,0,0,0,0,0,1.14817112346855,0.273343764483161
0,19.2356439131417,4.67987180321717,2.20438733195232,0,51.9020833891737,0.605756602249187,0.0815588851321599,5.19909174800219,0.038290556400075,0,0,0.373715830464732,0,0,0,0,11.9665646861515,0,0,0,0.371418397080728,0,0.114871669200225,0,0.0765811128001501,0,0,0,0,0,0,0.143589586500281,2.96828393213382,0,0,0.038290556400075,0,0,0,0,0,0,0,0,0,0,0.0396916669678564
0,0,5.74286175189547,7.47470790219621,0,30.8552070610467,7.82729933399396,16.3713041273938,16.1569838453207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46417624962552,0,0,0,0,0,0,0,0,0,0.921807664830733,5.50895305694467,0,0,0,0,0.288064895259604,0,0,0,0,0,0,2.38863411149264,0.12257257242453
0,43.8392749013634,0.573653984664317,0.0212464438764562,0,20.8412741917322,0.148725107135193,0,0.508214937524832,0,0,0,2.02924785464033,0,0,0,0,10.9236466546412,0,0,0,2.25297290865941,0,0,0,0.00764871979552422,0,0,0,0,0,0,1.82953128220164,12.9936876815243,0,0,0.282152774679338,0,0,0.0645891893844268,0,0,0,0,0,2.56975738685738,1.11437598132013,0.0871770255844055
0,15.8514738082108,0.391579730527882,2.88235313312732,0,44.3424886849774,2.75117392340048,0.147495031832169,0.554737951581166,0,0,0,0.270190014064239,0,0,0,0,20.5383568661874,0,0,0,0.0822317434108552,0,0,0,0.683632946213261,0,0,0,0,0,0,1.42143442181621,6.00650674985561,0,0,0.261053153685255,0,0,0.914338670782605,0,0,0,0,0,0,2.90095317032739,0.0230150739936501
0,0.192147569333248,0,0,0,2.44667904951002,0,0,0,0,0,0,2.5555626721322,0,0,0,0,15.1988727342599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5932235957215,43.6431179145584,0,0,0,0,0,9.37039646448472,0,0,0,0,0,0,0,0.281455305847209
0,2.95490709002255,1.61707303013655,0.981369213328221,0,11.0493313042909,2.56368732961441,0.272041013564854,1.07992991373216,0.0359042731115021,0,0,1.10358609143508,0,0,0,0,6.39115678457466,0.00075450279724367,0.012474446247762,0,0.791372833935644,0.0399886482539145,0.0108145400938259,0.00197176731013013,1.17152655331754,0.186055359781641,0,0,0.000218805811200664,0.000304316128221614,0,1.9695666769715,7.86565142111608,0,0,0.574028243152309,0,0,1.17878487022703,0.474353393617771,0,0.00480618281844218,0,0,0.129905261610767,57.5384361329982,0.0797915085040567
0,8.68944557008657,2.91106403880395,1.43289126297047,0,37.8046908577393,2.70461103947934,2.10290415668938,7.67867010499171,0.0222570147970774,0,0,4.52815128630196,0,0,0,0,21.6775649290845,0,0.151961687235218,0,0.478909559771597,0,0,0,0,0,0,0,0,0,0,0.847301528826672,7.96494136427826,0,0,1.00463559894394,0,0,0,0,0,0,0,0,0,0,0.061761492289985
0,0,0.727977782669504,0.829369923444487,0,0.17810329991395,27.0294548615975,5.48896137537549,0.574333113205659,0.0882734208062899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04447023718201,0.155645830137035,21.2934613186759,8.1240452795955,0,0,0,0,0,0.04447023718201,1.99515719117088,1.34989404965991,0,0,0,0,0,29.6194014750778,0.00466937490411105,0,0,0,0,2.45231122940194,0.0379429731435259
0,0,5.71794631484329,2.14461593514499,0,4.53013772743345,18.5810623713997,12.5485113253443,8.1451101010058,0.0532506315524902,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75811007118544,0.0745508841734863,11.5876569296112,4.44035716263595,0,0,0,0,0,0.0230042728306758,3.53520292750672,8.34245694153933,0,0,0,0,0,14.8299813835792,0.0745508841734863,0,0,0,0,1.61349413604045,0.199931114702872
0,0.761658129748462,0,0.126943021624744,0,38.5208599120285,0.0634715108123719,0,2.96665841537026,0.0634715108123719,0,0,14.5114915170326,0,0,0,0,31.0350299268173,0,0,0,1.00792759170047,0,0,0,0,0,0,0,0,0,0,0.184702096464002,5.01297992396113,0,0,5.74480644362778,0,0,0,0,0,0,0,0,0,0,0.183118332334691
