"ELEV_MEAN_M_BASIN" ,"ELEV_MEDIAN_M_BASIN" ,"ELEV_MAX_M_BASIN" ,"ELEV_MIN_M_BASIN" ,"ELEV_STD_M_BASIN" ,"RRMEAM"           ,"RRMEDIAN"         ,"ASPECT_DEGREES" ,"ASPECT_NORTHNESS"   ,"ASPECT_EASTNESS"    ,"NS_SLOPE"            ,"EW_SLOPE"            ,"SLOPE_PCT"       ,"TAN_CURVE"
226.797012009535    ,131.523773193359      ,1212.5771484375    ,19.6831398010254   ,214.969432661166   ,0.173623029966635  ,0.0937557172578746 ,196.50864615171  ,-0.558971769840471   ,0.829186686169894    ,-0.0273438739902106   ,-0.00616382460668702  ,9.34972068710687  ,7.41559476315596e-05
1027.68438469493    ,1038.16723632812      ,1937.22998046875   ,22.7362060546875   ,472.645300951769   ,0.524915877017053  ,0.530391398417691  ,201.566731021906 ,-0.969540311501255   ,-0.244931795351377   ,-0.0508461434233481   ,0.0124193714868199    ,24.0646806803633  ,4.13881956864475e-06
635.00226492086     ,607.335571289062      ,1594.95642089844   ,166.765869140625   ,249.323575167981   ,0.327852887140257  ,0.308481036795955  ,169.91388051986  ,-0.884966943180359   ,-0.465653851565743   ,0.0193585220741126    ,-0.0071788117033175   ,19.2476267111031  ,5.63849335922985e-05
428.308028107919    ,410.402282714844      ,1176.26477050781   ,11.3695583343506   ,211.391299988639   ,0.357919292153021  ,0.342548171037614  ,182.925281072136 ,-0.999226149339112   ,-0.0393332235766565  ,-0.000111577484533707 ,0.00206171640074895   ,3.84854117418205  ,3.76886898163888e-05
204.0421559579      ,145.605697631836      ,1032               ,48.9624061584473   ,152.92578776687    ,0.157755665470968  ,0.0983108805592289 ,189.413476598359 ,-0.986308604971099   ,0.164910083863799    ,-0.0136348096587946   ,-0.012458623905083    ,5.95185274337479  ,7.56955975393861e-05
474.253591131535    ,425.804840087891      ,1175.47644042969   ,31.2786808013916   ,180.808845084735   ,0.387148905512669  ,0.344805918353366  ,182.305165940272 ,-0.790324115619138   ,-0.61268898494328    ,-0.000524407637203379 ,0.000912283335144509  ,3.98725256460518  ,3.83692881486528e-05
499.948481694655    ,502.723999023438      ,1110               ,130                ,190.207842768992   ,0.377498450708832  ,0.380330611248406  ,186.085139668859 ,0.999777879204194    ,0.0210758689966368   ,-0.00170342815906737  ,0.000927339528500987  ,4.1853819170532   ,6.07917424542178e-05
542.978518935751    ,563.985717773438      ,1086               ,200                ,135.060332382492   ,0.387108937850735  ,0.410819094552413  ,185.668537440227 ,0.905737551881313    ,0.423838987248749    ,-0.00089424329846939  ,0.00150535959115868   ,3.88922865931458  ,5.39584350089703e-05
384.062427127499    ,358.277313232422      ,1171.85754394531   ,14.2392425537109   ,225.827594706231   ,0.319469020254098  ,0.297194740498776  ,182.60152535704  ,-0.934800602302548   ,-0.355172963406273   ,-0.0019849669403978   ,0.000305919916880802  ,4.36316413302957  ,6.30155233865811e-05
467.785366481776    ,460.449676513672      ,1164.42553710938   ,79.7231597900391   ,202.886666211164   ,0.357759155696486  ,0.350996296020422  ,183.963162409906 ,-0.54153198796843    ,0.840680144886841    ,-0.00203085728743115  ,0.000249105396739831  ,4.4049734745708   ,6.21991704667823e-05
525.488777209524    ,457.763473510742      ,1175.49096679688   ,304.047576904297   ,164.030898625185   ,0.254108531745847  ,0.176392291673007  ,180.294817741412 ,0.890758034422253    ,-0.454477858770044   ,0.000830242793713197  ,0.00132842367503978   ,4.18793762567885  ,4.08625189242801e-05
426.464764657351    ,411.581085205078      ,1171.43615722656   ,41.2466697692871   ,213.362385688218   ,0.34084381350488   ,0.327674624074745  ,183.178317047546 ,-0.977254489017025   ,0.21206995000724     ,-0.00223746106305179  ,0.000323574595588651  ,4.47536331252283  ,6.36557966044608e-05
771.359990170865    ,764.533203125         ,1110               ,380.923400878906   ,132.088561315928   ,0.535522042214265  ,0.526158434804433  ,184.300337981829 ,-0.232923499015174   ,0.972495060967678    ,-0.00437337023441749  ,0.00230739309593254   ,5.06090088631435  ,6.1583876174486e-05
2542.55397943124    ,2162.03930664062      ,6995.54541015625   ,71                 ,1791.93897243939   ,0.356926532073312  ,0.30197495760136   ,184.19492406578  ,-0.33395532277154    ,0.94258890423798     ,-0.0136611628905896   ,0.0114533708696365    ,20.7836914357033  ,5.27964439548803e-05
2472.85524514333    ,2400.248046875        ,5645.23046875      ,356.579559326172   ,971.27656182809    ,0.400154164466817  ,0.386425294947568  ,185.586275678343 ,0.867848285370466    ,0.49682930024259     ,-0.0285223980908858   ,0.0279955791375824    ,24.8601327244741  ,4.35045846860764e-05
3104.02039931767    ,3218.30285644531      ,7063               ,45.2953224182129   ,1223.51137278899   ,0.435858335086488  ,0.452143212033892  ,182.805650413118 ,-0.987390219185582   ,-0.158305259093462   ,-0.0300881650463757   ,0.00801443867149874   ,23.7560415374565  ,4.20738939714538e-05
2214.16942236166    ,2081.5                ,6973.0478515625    ,135                ,1101.5455515547    ,0.304058916739895  ,0.284657265092876  ,187.294835119914 ,0.372942502934959    ,-0.927854454914459   ,-0.0374575519340209   ,0.0207185977735797    ,25.0499283667693  ,4.40117169670879e-05
3453.2749158522     ,4284.87353515625      ,7255.673828125     ,27.0797348022461   ,1868.36769618366   ,0.473978084371181  ,0.589021010916499  ,179.478260043642 ,0.941152622282507    ,0.337981865742469    ,-0.00489488836877733  ,0.000323690188521655  ,17.8218525092986  ,7.05073559711943e-05
980.487731930166    ,901.253936767578      ,2646.32275390625   ,93.1366729736328   ,467.759858007155   ,0.34754656763302   ,0.316513265456453  ,176.388200537956 ,-0.957312767052375   ,-0.289054088430738   ,0.0250892822294725    ,-0.0235515000617384   ,18.9405404163483  ,5.18048809173255e-05
445.178191857885    ,335.607604980469      ,2678.00317382812   ,128.734634399414   ,362.34219128253    ,0.124131119403131  ,0.0811499327675439 ,161.904689445018 ,0.596860716148651    ,-0.802344866948446   ,0.0335540967554903    ,-0.025052273287122    ,7.97686515518652  ,4.14579696488189e-05
539.257094463691    ,300.617858886719      ,2773.55078125      ,96.7440719604492   ,512.382733841534   ,0.165313775166339  ,0.0761630588487203 ,175.073977933745 ,0.036656662853385    ,-0.999327918687581   ,0.0242662384267706    ,-0.0156555059855262   ,10.5935617085779  ,3.63656874182891e-05
3066.4795374786     ,3103.15270996094      ,7000.4140625       ,91.6194381713867   ,1625.73601293467   ,0.430590321621596  ,0.43589850842935   ,181.648221953912 ,-0.251658799519299   ,-0.967816020028861   ,-0.012803756386952    ,0.0113170886125634    ,24.1043022933143  ,5.62674015485508e-05
3163.55122570994    ,3083.44641113281      ,8509               ,0                  ,1670.77610710466   ,0.371788838372305  ,0.362374710439865  ,185.826144937189 ,0.961035493634483    ,0.276424998823778    ,-0.0364794471684494   ,0.0108876113821058    ,25.9570451431362  ,6.20656813133064e-05
465.472946975958    ,341.151550292969      ,1962.72302246094   ,50.0975532531738   ,372.200833845623   ,0.217175500593348  ,0.152175113071329  ,179.619660046688 ,0.979391145851804    ,0.20197272941437     ,0.00713316250100387   ,0.00146968103791654   ,6.86968371067693  ,5.22024831002552e-05
892.78296788987     ,805.092468261719      ,2629.26196289062   ,124.335311889648   ,494.586972908418   ,0.306774514013473  ,0.271767301489661  ,172.746484835563 ,0.701453385149922    ,0.712715334801852    ,0.0369424423671942    ,-0.0309939764308043   ,18.5974681540484  ,6.39788929230114e-05
3005.55467729063    ,2839.26416015625      ,8509               ,0                  ,1735.50228196952   ,0.35322066956054   ,0.333677771789429  ,187.307205892903 ,0.361435982414209    ,-0.932396927609844   ,-0.0386824241038806   ,0.0113055525963163    ,25.169679412177   ,6.12819776845149e-05
2914.18462359562    ,3241.31799316406      ,7015.54833984375   ,28.2766418457031   ,1635.91973915227   ,0.413023581518488  ,0.459842051403117  ,188.804925966225 ,-0.903519584677501   ,-0.428546800366303   ,-0.0344854025737222   ,0.00146861779380465   ,21.1719777180304  ,4.41329765147705e-05
614.528712652126    ,478.607666015625      ,3003.6494140625    ,86.5670471191406   ,476.003825868678   ,0.180989632488919  ,0.134394771755204  ,173.627991173831 ,0.996117771389598    ,-0.0880305942375716  ,0.0187609657001157    ,-0.0137567185594171   ,11.3274214678707  ,4.94593770348443e-05
3206.00928858919    ,4057.35668945312      ,7254.57958984375   ,26.7636051177979   ,1976.60290250793   ,0.439862565703094  ,0.557650207594231  ,179.844450225333 ,0.999770634109974    ,-0.0214167964770977  ,-0.00449145064422773  ,0.000445349929467408  ,16.8968339712061  ,6.87647671086196e-05
3188.12989287281    ,3552.82238769531      ,7021.6689453125    ,110.39510345459    ,1442.22901180328   ,0.445320914760752  ,0.498088682782582  ,188.300972679832 ,-0.584252950065685   ,-0.811571617504915   ,-0.0375367084292567   ,0.00160542963283349   ,23.0760373181213  ,4.75391122798074e-05
3939.88008874331    ,4153.3017578125       ,6520.6171875       ,530.621520996094   ,992.498558976102   ,0.569158770316281  ,0.604788457039202  ,179.901175409093 ,0.996948340865595    ,-0.0780641124034455  ,-0.00727549885785139  ,-0.00643456470168926  ,27.3847854596868  ,9.2393935355304e-05
1979.86146729568    ,1854.27044677734      ,6975.08056640625   ,70.1548690795898   ,1187.61489024715   ,0.276571636238673  ,0.258383023352228  ,188.911438496239 ,-0.943958595232874   ,-0.330063888491273   ,-0.0380592387575742   ,0.0168872457594709    ,23.2972440172284  ,4.54327319793205e-05
2705.21146004527    ,2913.50427246094      ,5383               ,120.128601074219   ,1245.291818852     ,0.491192480876256  ,0.530770269620664  ,185.761723685668 ,0.941246657956185    ,0.337719897083829    ,-0.0178854464904459   ,-0.0129491016287725   ,26.2577502996764  ,5.64856360643186e-05
3893.01101562531    ,4342.14038085938      ,8509               ,0                  ,1517.43530930096   ,0.457516866332743  ,0.51029972744851   ,184.95557333851  ,0.407899755414902    ,0.913026718958686    ,-0.0342554579813739   ,0.010185417488136     ,26.378770095171   ,7.36346561819376e-05
3896.08573683514    ,4344.423828125        ,8509               ,0                  ,1514.83424947969   ,0.457878215634639  ,0.510568084160889  ,185.019293488958 ,0.465210784670179    ,0.885199935509801    ,-0.0345148694305836   ,0.010093269302099     ,26.3794287323076  ,7.35107317902061e-05
602.44657382101     ,534.622314453125      ,1961.53381347656   ,73                 ,376.305489509927   ,0.280347945079343  ,0.244434233138423  ,175.911909629507 ,-0.71823811607411    ,-0.695797390494038   ,0.0143197684456278    ,0.00408114925520071   ,8.35687775648526  ,4.71480676303169e-05
418.649832465424    ,147.470962524414      ,2415.22631835938   ,36.3772468566895   ,536.898677976514   ,0.160696443581962  ,0.0467006154356603 ,210.614815297589 ,0.811464232710682    ,0.58440208677867     ,-0.0418858000427547   ,0.0189534423020094    ,8.20225354701864  ,1.41162073053374e-05
598.298903384125    ,330.370422363281      ,1846.19323730469   ,166.422103881836   ,444.745759064547   ,0.257104548893074  ,0.0976015810840668 ,235.616154736117 ,0.727898076295737    ,0.685685343670816    ,-0.128662113492095    ,-0.0391657985028165   ,12.577646404865   ,-3.23854269607861e-05
639.83017267562     ,169.056457519531      ,4577               ,46                 ,907.273356158605   ,0.131059406902587  ,0.027158785592481  ,209.532167421411 ,-0.135575773902142   ,0.990766980440323    ,-0.0433804276927997   ,-0.0140176023277242   ,8.70864345031252  ,1.4153264923981e-05
3662.69704760292    ,3983.82824707031      ,7346.943359375     ,91.6703796386719   ,1413.75961984143   ,0.492197423575649  ,0.536459190205837  ,182.37781992648  ,-0.832714275086682   ,-0.553702931242793   ,-0.0199800275992269   ,0.000165300217395315  ,24.4112122530435  ,6.86664920208778e-05
2716.21261319662    ,2455.94030761719      ,8502.314453125     ,0                  ,1851.07037574276   ,0.319467437739648  ,0.288855501776286  ,188.90304545077  ,-0.941155138990406   ,-0.33797485757368    ,-0.0366425150148217   ,0.0102933828618832    ,22.8548893567692  ,5.59438945917211e-05
1175.83591971478    ,862.095153808594      ,4577               ,71.2035522460938   ,1067.07803384501   ,0.245158071448019  ,0.175527592232168  ,211.81391297981  ,0.839216963032921    ,-0.54379673496427    ,-0.0748909365813486   ,-0.0243813754916715   ,15.7528689105478  ,1.19206569005635e-05
1636.52875000056    ,1628.25708007812      ,3730.29296875      ,84.5913772583008   ,696.493189690344   ,0.425689633063814  ,0.423420750184934  ,192.752444299719 ,0.934820914445708    ,-0.355119498077604   ,-0.0200683071451381   ,0.0202981095853818    ,18.6761401310433  ,4.43514679192366e-05
1845.08223463529    ,1793.61657714844      ,4573.87158203125   ,150.355453491211   ,1044.24046126851   ,0.383117577035583  ,0.371483018464675  ,204.209629122908 ,0.734311891639296    ,0.678812231620143    ,-0.0897076169936876   ,-0.0230228402244246   ,22.3277257959786  ,2.30226247902207e-06
626.118772003326    ,431.878601074219      ,2773.7314453125    ,97.3815460205078   ,523.325056469175   ,0.197559080792347  ,0.124982557453418  ,174.147340540335 ,0.82108101638895     ,-0.570811671679626   ,0.0290917304243774    ,-0.0187312705778409   ,12.6461749122666  ,4.22578394198709e-05
1517.13473491963    ,1408.70202636719      ,4446.60302734375   ,132.614562988281   ,893.508754610009   ,0.320937383901467  ,0.295802242848501  ,187.279239609714 ,0.387366927370817    ,-0.921925628008731   ,-0.0425927741164575   ,-0.0467030493076932   ,19.7844075177926  ,2.70250253502061e-05
257.41530380897     ,190.88729095459       ,1346.29711914062   ,48.2445907592773   ,227.915866014458   ,0.161141948015405  ,0.109889774933212  ,252.042546514141 ,-0.999311268850016   ,-0.0371077882575901  ,-0.0558744963918688   ,0.0127985248263922    ,4.6765626614309   ,6.25611571370412e-07
3205.46885582476    ,4056.86328125         ,7254.57958984375   ,26.7636051177979   ,1976.86024281072   ,0.439787794462988  ,0.557581942408154  ,179.842317283667 ,0.999814040655419    ,-0.0192842969351665  ,-0.0044912681465863   ,0.000444659830730346  ,16.8946157240251  ,6.87695381243637e-05
2078.63897522712    ,2014.72216796875      ,4467.22705078125   ,135.704803466797   ,1019.94732795379   ,0.448556895434381  ,0.433800695740844  ,189.681936941422 ,-0.907237508302597   ,0.420618715143413    ,-0.0514025080035899   ,-0.0175978633544527   ,26.0563623262164  ,4.07855278725438e-05
4405.59510512846    ,4709.5087890625       ,8509               ,0                  ,1166.26145169507   ,0.517757093093014  ,0.553473826426431  ,184.663975753003 ,0.128201182336311    ,0.991748182175078    ,-0.0332710943295134   ,0.0164190109869422    ,26.3425640789637  ,8.40855060421704e-05
3162.96887769213    ,3082.67358398438      ,8509               ,0                  ,1671.13286293001   ,0.371720399305692  ,0.362283885766174  ,185.832655587718 ,0.962814819096511    ,0.270162218172996    ,-0.0364861310209901   ,0.0108889569805516    ,25.9545730751726  ,6.2084836853052e-05
533.486443730109    ,529.622131347656      ,1777.91735839844   ,53.2759017944336   ,249.645837876554   ,0.27844079712734   ,0.276200150314835  ,181.179685673926 ,0.212509538130135    ,-0.977158992285143   ,0.0190557563860448    ,-0.0065452114586143   ,9.96585805038621  ,0.000131650889709597
3282.80438423342    ,3298.15209960938      ,8509               ,0                  ,1631.32093064912   ,0.385803782375534  ,0.387607486145185  ,186.026058330792 ,0.996789005869999    ,0.0800729528411425   ,-0.0376350361419787   ,0.0101881969301417    ,26.1609363956356  ,6.28387575487283e-05
3734.90985817074    ,3991.8486328125       ,6520.6171875       ,194.055480957031   ,1127.92344778713   ,0.559680683040164  ,0.600293386521113  ,180.360940797928 ,0.858781860460758    ,-0.512341405845321   ,-0.0111745767815896   ,-0.00776353865632406  ,27.7405172284234  ,8.77643055129028e-05
2123.29394992123    ,2134.21923828125      ,3872.82495117188   ,635.42724609375    ,631.95640034027    ,0.459587248577348  ,0.462961961651026  ,171.351884920528 ,-0.578725676345075   ,0.815522281448481    ,-0.0172414602619946   ,0.0818351481030865    ,25.9316798849069  ,-3.50718579370582e-05
1138.49786068001    ,1131.02734375         ,2773.505859375     ,151.330078125      ,579.617593809699   ,0.376468957426044  ,0.373619981021248  ,171.174912881233 ,-0.713259186922709   ,0.700900372571135    ,0.0394485086090245    ,-0.0111574445626549   ,21.4319538267929  ,2.65682217262033e-05
1826.02507147191    ,1740.64709472656      ,3730.56958007812   ,619.456848144531   ,589.671733342861   ,0.387825298306525  ,0.360382391506976  ,190.873242332612 ,0.0546090751953314   ,0.998507811139357    ,-0.0108238172748977   ,0.0161796633756965    ,18.0024892837251  ,4.15416226923169e-05
942.505385357609    ,938.631011962891      ,1853               ,757.208374023438   ,79.4082850355743   ,0.169098765624382  ,0.165563081190523  ,185.244318918012 ,0.650997771699245    ,0.759079640909054    ,-0.00127064002500797  ,0.00192469387465199   ,3.05679542531857  ,2.72178439475748e-05
820.373175940294    ,818.760894775391      ,2026               ,258.589080810547   ,135.228715777307   ,0.317857091992724  ,0.316944864311318  ,181.707733420561 ,-0.308775451369097   ,-0.951134964467089   ,0.000283988450467752  ,0.000669669184277619  ,3.41409948257164  ,3.60724293930481e-05
934.246083128735    ,901.504760742188      ,1692.65930175781   ,758.191833496094   ,117.370593128998   ,0.188400619189168  ,0.15336320643958   ,179.363797103772 ,0.896391994114808    ,0.443262216850114    ,-0.000466178501512263 ,0.00628068866169187   ,4.96613187884715  ,4.65197012548422e-05
367.105925936666    ,349.914932250977      ,1937.62768554688   ,135.069244384766   ,163.64974884569    ,0.128726301601798  ,0.11918930502342   ,173.786919477838 ,0.9696324231036      ,-0.244566890780907   ,0.000108012516776481  ,0.00763290264312714   ,1.96362948018968  ,8.25741301828442e-06
866.736430549647    ,855.007263183594      ,1578.14782714844   ,769.594421386719   ,67.5254116361075   ,0.120142971967835  ,0.105636611246983  ,182.318279263609 ,-0.798290323324186   ,-0.602272828282138   ,0.000447734047721     ,0.00355497365260387   ,3.30269611498763  ,2.78323680691075e-05
831.589337828957    ,858.115173339844      ,1445               ,619                ,86.402405736259    ,0.257372079696073  ,0.289485682009496  ,190.246830213252 ,-0.541126300002146   ,0.840941334128598    ,-0.00150977084067968  ,-0.00248360034613963  ,2.76677420664634  ,3.24791079038473e-05
767.649745664889    ,794.731903076172      ,2626.3115234375    ,122.523880004883   ,301.446604370229   ,0.25765997661669   ,0.268476452000423  ,183.348949474325 ,-0.927051712890459   ,0.374933489604311    ,-0.00108310175398796  ,0.00271246745372276   ,4.56140595187782  ,4.38166830752216e-05
856.237256217863    ,847.428771972656      ,2026               ,625.215698242188   ,128.52407779689    ,0.164923006122907  ,0.158634754438366  ,179.498115443327 ,0.947677433933359    ,0.319229511814749    ,0.00110239764678577   ,0.000843334432695602  ,3.53071084063201  ,3.64351230735419e-05
981.458816263758    ,931.781555175781      ,1703.61401367188   ,816.014587402344   ,125.292966209087   ,0.186395150745822  ,0.130427042139934  ,174.755478838055 ,0.347744109117869    ,-0.937589480835733   ,0.000245371192097426  ,0.00769054714548269   ,6.79502614499225  ,6.60185292909317e-05
846.332519184204    ,837.284057617188      ,1643.23181152344   ,444                ,185.003370030347   ,0.335491866808556  ,0.327946652046848  ,184.763954726875 ,0.226549840509159    ,0.973999573801382    ,0.0074130001127127    ,0.00418240470587687   ,10.9427953290221  ,8.89398027962461e-05
980.658765764945    ,966.361022949219      ,1852.48693847656   ,842.587707519531   ,72.0396160478789   ,0.136717658567351  ,0.12256006503975   ,183.50555476197  ,-0.857230000757842   ,0.514933710103262    ,-0.000801934783617866 ,0.00268714057891722   ,3.93977199792283  ,3.68487440074898e-05
676.704856887344    ,731.932312011719      ,2625.76342773438   ,78.5213470458984   ,358.776224171806   ,0.234835752116566  ,0.256517026755939  ,182.031020007064 ,-0.594940715807675   ,-0.803769584317702   ,0.000559809625740786  ,0.00240506920066558   ,4.29579235560358  ,3.94244363353015e-05
836.156837503976    ,780.166656494141      ,2026               ,701.552185058594   ,152.875560225899   ,0.10163077089703   ,0.0593564129508755 ,179.117057788399 ,0.760980003782861    ,0.648775333873473    ,0.00480469635176047   ,0.00622792822049382   ,7.53442425177221  ,0.000102582178707389
485.348757862715    ,314.145355224609      ,2528.99194335938   ,127.210975646973   ,472.298868616195   ,0.149113423343034  ,0.0778315683614081 ,172.072351815328 ,0.103118030026199    ,0.99466912683742     ,0.0143823362368086    ,0.00295557601793203   ,4.42341063443196  ,2.92169754374865e-05
1167.75567171807    ,913.457611083984      ,2625               ,310.256591796875   ,647.412299097976   ,0.370451030071988  ,0.260590878949887  ,191.073455178661 ,0.252099385196095    ,0.967701348549102    ,-0.0239372598256619   ,0.0230551924122141    ,13.9529119484873  ,9.88768185239935e-05
907.444848238807    ,755.698913574219      ,2626.6875          ,181.272445678711   ,644.843177190237   ,0.29695261803385   ,0.234899375008116  ,184.585376960721 ,0.0499354130338296   ,0.99875244907091     ,-0.00895437828182233  ,0.0155905594436164    ,9.8576678931956   ,6.48741902589891e-05
830.109317312735    ,857.027099609375      ,1445               ,616.006774902344   ,87.4822760215959   ,0.258268144935889  ,0.290738594007977  ,190.066114657158 ,-0.683459588124688   ,0.72998835018131     ,-0.0014556875199424   ,-0.00248701091986832  ,2.77269015967381  ,3.28314293311267e-05
798.176143189575    ,771.957824707031      ,2026               ,632.282043457031   ,109.580649883951   ,0.11902989335377   ,0.100218111271564  ,175.402781815247 ,-0.288001257199701   ,-0.957630030779837   ,0.00336676851880772   ,0.00145279388825851   ,3.81848729803941  ,4.59128867362064e-05
785.4106777336      ,798.618194580078      ,1305.88806152344   ,585.97216796875    ,79.2221569283033   ,0.277030291385975  ,0.295376207853056  ,183.223583229326 ,-0.96665713050609    ,0.256074192455492    ,-0.00105066765748232  ,9.63269216327588e-05  ,1.75169998394069  ,1.88312675123195e-05
1301.0578295918     ,1006.98028564453      ,2628.68359375      ,341.838012695312   ,563.772476613164   ,0.419451066063718  ,0.290855787753914  ,174.693600551979 ,0.405057992732877    ,-0.914290994444992   ,0.0372380438549479    ,0.00190008389469592   ,10.6832856136333  ,7.10688105146878e-05
346.107993907964    ,299.857788085938      ,1632.958984375     ,171.64387512207    ,185.943075546899   ,0.119388431476005  ,0.0877387170994312 ,199.735479942246 ,0.486346988475238    ,-0.873765761975752   ,-0.00274544229958524  ,-0.012665530136677    ,3.40894470258334  ,3.34567860763281e-05
1028.30310100573    ,1011.00192260742      ,1852.93774414062   ,912.713195800781   ,79.0871580148569   ,0.122938616534793  ,0.104537503280668  ,188.754265149473 ,-0.88065913746784    ,-0.473750444426598   ,-0.00523851152016695  ,0.00483592669447543   ,3.27139049797998  ,1.95168864779535e-05
578.55450593647     ,486.834060668945      ,1629.47827148438   ,329.381439208984   ,234.612357311528   ,0.191657313933602  ,0.121108380199952  ,188.521188731746 ,-0.747423483003406   ,-0.664347903628104   ,0.0104408503502932    ,-0.0123165463473687   ,8.6634484206857   ,7.77772142252258e-05
776.536247971772    ,803.726623535156      ,2026               ,162                ,193.056527297244   ,0.329686828311036  ,0.344273939664783  ,183.211126167071 ,-0.969771978979108   ,0.244012927499639    ,2.94913352845835e-05  ,0.000910188383193748  ,4.03451644133895  ,4.21663029155029e-05
376.46424294283     ,147.281387329102      ,1629.21118164062   ,22.2172317504883   ,384.219131445373   ,0.220440787108477  ,0.0778249075468911 ,194.813281571585 ,-0.753311453756763   ,-0.65766393670238    ,-0.021515330505143    ,0.0191009879697399    ,9.29462478996335  ,8.97409059332008e-05
439.596246213734    ,415.438568115234      ,1497.14086914062   ,28.1188449859619   ,248.307965152603   ,0.280102949079033  ,0.26365821394145   ,182.786308073707 ,-0.984143717594249   ,-0.177372892855058   ,-0.00455082796438432  ,-0.000131790972782838 ,10.4244671069984  ,0.000155729246589697
490.282458774347    ,432.968841552734      ,1496.60729980469   ,107.886901855469   ,211.252348931765   ,0.275358205642819  ,0.234087394537682  ,183.338844581701 ,-0.930792981376546   ,0.365546749158245    ,-0.00372271747103665  ,0.00322929588855797   ,10.4536225098855  ,0.00016251676846012
