"T_AVG_BASIN","T_MAX_BASIN","T_MAXSTD_BASIN","T_MIN_BASIN","T_MINSTD_BASIN","JAN_TMP7100_DEGC","FEB_TMP7100_DEGC","MAR_TMP7100_DEGC","APR_TMP7100_DEGC","MAY_TMP7100_DEGC","JUN_TMP7100_DEGC","JUL_TMP7100_DEGC","AUG_TMP7100_DEGC","SEP_TMP7100_DEGC","OCT_TMP7100_DEGC","NOV_TMP7100_DEGC","DEC_TMP7100_DEGC","PET_HAMON","PET_HARTG"
26.5546747943831,28.9552548785344,3.73553979204076,23.7968312994254,3.94632226043784,20.1220009194567,23.1835012383714,27.3706625181001,30.6478992717756,31.7761453980367,30.3336969619389,28.3699794223389,28.1271534694349,28.1327687603118,26.8282546702344,23.4298384109916,20.239620834228,4.89993111610585,4.58098491027615
26.664728858205,29.0273625455132,3.66475138986842,23.9355910511919,3.80623159708581,20.5188577647399,23.5250158791838,27.5256267659278,30.716370382776,31.9401380987797,30.3652881271826,28.2778918836503,28.0255551293618,28.1057421363752,26.8332028520165,23.5436021511379,20.5172078967098,4.92296802983821,4.62736194297992
26.532822358613,28.9451030661593,3.77168842775861,23.7682642901971,3.96977727262198,20.0732362512566,23.1378414450788,27.3449821892214,30.6742350225524,31.8279228937086,30.3497475763293,28.3478461417444,28.0990961607239,28.1033541136808,26.7848166576905,23.3724620011418,20.1830305571154,4.8972608704586,4.58673683607556
25.4682889064749,28.0975127100555,4.50529554250733,22.5695737441948,4.59341485988623,18.1315795897979,21.1658311035411,25.8327127596313,30.2293641220683,32.1038872676604,30.3223090386929,27.6436020754228,27.285605895012,27.1852655140296,25.5161693125866,21.6963844710935,18.3695132058134,4.66989624812286,4.66429626217127
25.3239014371289,27.9842167446324,4.54295459329573,22.3907744925566,4.66756021570046,17.8213815856507,20.8702604505703,25.6108725709075,30.0612125331521,31.8960073180704,30.2299294976877,27.6777054870051,27.3081920213171,27.1483516452761,25.4184855824727,21.5518007943172,18.1463548296814,4.63933796542578,4.625330572715
25.8773078449295,28.3393939492505,4.17911180013174,23.1289848130012,4.29001517795938,19.032514515862,22.0413664997739,26.4332053365871,30.3797025839977,32.0512634313216,30.3101032219147,27.7895011839327,27.4720885748014,27.4544319975713,25.9489929246381,22.3385795464402,19.1611046210385,4.74821094660204,4.67384048105372
25.6075521680908,28.1952138564125,4.43306181323431,22.7478549405947,4.51487618767547,18.4037847261002,21.4373027491979,26.0416643600912,30.3386984238491,32.1570645037194,30.3525543122529,27.6895941668191,27.3415608204826,27.2673469093058,25.6485913271684,21.8831948528387,18.5989446243843,4.69772004780403,4.6872899173137
26.5008914957261,28.9260797460388,3.82292559333544,23.7310137697838,3.99822963446318,20.0149761775599,23.075395936023,27.3028322956672,30.7087882457657,31.9120081222118,30.3735899886331,28.3072315852538,28.0476419992784,28.0540148636059,26.7158586000891,23.2911074615019,20.1110402545349,4.89314533896002,4.59405504337173
25.7514274760412,28.2897132261221,4.34173623224545,22.9369794202616,4.42082998561045,18.7077584722127,21.736340574501,26.2588262063847,30.4305150452819,32.190753253607,30.3702082365325,27.7282827740239,27.3923493328989,27.348707084197,25.7874116496655,22.0870744264986,18.8564910048722,4.72660697702424,4.70072791343999
25.2154414131998,27.9176524890459,4.70728190030822,22.2487507962244,4.80383143859855,17.5693005013853,20.6183233468298,25.3566487652372,30.0149575518538,32.1883695274292,30.4738557530836,27.5706645280426,27.1748766399525,27.0419600182729,25.2588370588024,21.2825307112081,17.884253402465,4.62516256990915,4.68089682765107
23.6969066924977,26.0962014588518,4.11923943111741,20.8156032511093,4.65147666925042,16.5256292196917,18.6831584021685,21.9689304905773,24.1572769885563,26.1292330770052,27.7809404822304,28.0676761038125,28.469348136302,27.666572966748,25.5517641516272,21.4343033711032,17.6855809545631,4.22177734905234,3.90376383646717
23.5958668067467,25.9333135547531,4.12868360123755,20.9766106708906,4.45614809122232,16.2867854615049,18.5411324262918,22.0336116213913,24.3557603096589,26.1009109801774,27.6524745939801,28.0182025398335,28.2511712324944,27.5180214621452,25.3575317580304,21.2759877100451,17.5181120941925,4.1999375032703,3.89426375165853
21.4916896775548,23.6873818670494,3.84958174808931,19.0129788641225,4.1978398007415,14.4383138869824,16.4570366662682,20.1905151648854,22.9723864685354,24.1898362039851,25.1074728695261,25.3248346787811,25.579111732087,24.9553373015873,23.0710255907442,19.4100621130249,15.9673493588696,3.71045470932606,3.68961570115342
23.755767791391,26.1134582155086,4.13242159257429,21.1152184361092,4.45292033587669,16.4938924144899,18.7024228653162,22.0999360693355,24.3612293452177,26.2439042513348,27.8424643913711,28.1839257132957,28.4781964200068,27.7109516016008,25.5540200417736,21.4571967896035,17.698238927913,4.23690655458967,3.91337305749766
9.51936009668541,10.5475384537543,2.62926673003376,8.13619985577716,2.45691199892546,6.62534958374912,7.50123560652848,8.80857193714786,9.68185584349101,10.5301236104054,11.1702060685841,11.2931394949425,11.4782349254409,11.1326064604348,10.2556279231829,8.59330443774352,7.06395876877104,1.76541972985035,1.64421966253578
23.5764489976366,26.0181061126374,4.19186368657956,20.4959205840456,5.21867272232312,16.1884454882036,18.4717730391098,21.8587886732443,24.1551816239316,26.107383364843,27.7790370879121,28.0293393300248,28.4064174445626,27.5628076414326,25.4781810528182,21.237308964184,17.3979157804561,4.1999839179476,3.97935999901894
23.3380375894447,25.6381003907374,3.9831210525649,20.6052940271413,4.5873883692272,16.0616235145158,18.4583884091016,21.9034801217738,24.1849147793939,25.8091317081113,27.2256145292334,27.5272177253319,27.7621712846024,27.1227797613513,25.1794828533294,21.2033059972106,17.3920433942417,4.1274285874697,3.93778410863945
20.1190465961238,22.7918156872678,7.8164963049412,15.4252255009569,7.84879897789805,14.2115004194311,15.8111447824528,18.5343219923522,20.5870546549589,22.2617638711856,23.5064422210965,23.7216552548725,24.2721677234151,23.2665872734437,21.4498805983157,18.2023820499831,15.3861307208768,3.61796603289731,3.40436035938395
23.6418182763974,26.0318959520992,4.10888382048926,20.7969582994002,4.57669420348984,16.499353619348,18.6415127968065,21.921062173071,24.0994837658845,26.065304178693,27.71313335587,28.0040178611702,28.4000323576953,27.6019970394956,25.4815767982239,21.3873578829832,17.6451714021024,4.20976879446272,3.86888615937965
21.1712647048564,23.3842807111159,3.84025901540696,18.6738347831099,4.18053170690508,13.9719420209915,16.1168730676113,19.9739320571556,22.9797557068596,24.0825244459266,24.785320663936,24.8228738693464,25.1138407541543,24.5390658060088,22.7413902757111,19.0894991258944,15.6068381030849,3.64560670586689,3.67732980946227
23.2518862627745,25.5198530276308,3.94672794239293,20.6606372678056,4.34243936506231,16.0471806015154,18.3795635679281,21.8615398769933,24.1298811849044,25.697691479452,27.083416980354,27.4061662586538,27.6294778964029,27.0125962954189,25.0412766344078,21.121211815701,17.3855360592497,4.10512695460023,3.89770133182248
23.7476330417944,26.2078741750583,4.17520380604554,20.6323879572737,5.27918756079337,16.4208205875714,18.6472270146188,22.0035891845465,24.2632096774194,26.2395273056615,27.9193163651363,28.177318159545,28.5911194522901,27.7496382204017,25.6580586800566,21.4274359105649,17.6279872707552,4.24001948901038,3.97770333224864
21.1931755068548,23.4083982648615,3.84353934267353,18.6936141067538,4.18490684434143,13.9867162133671,16.1342305023133,19.9954275323032,23.0046232337379,24.1077494653775,24.8108366791161,24.8474673955604,25.1392332459866,24.5631619047619,22.7641960181922,19.1093440087146,15.6236115026656,3.64990342485517,3.68515879949543
20.937434235693,23.0795466718924,3.74408285172725,18.5208469691031,4.07624175009582,14.0646972685264,16.0358883687058,19.682080180539,22.4074083219021,23.57673142933,24.4517283624012,24.6514136845499,24.898886360332,24.2966075184532,22.4715458016474,18.914962962963,15.5669757195325,3.58835956245399,3.60251544230415
23.5837563155867,25.937764303544,4.08823351457577,20.7618133206749,4.78737434844558,16.2314935808714,18.5985969677452,21.9826894314322,24.2785811256775,26.0946042945555,27.6377312686439,27.9218822348823,28.2222047289365,27.4794483215763,25.4615106246481,21.3496174824236,17.5119075678342,4.19366990512688,3.9693715087614
10.6356938013125,11.759803340816,2.6332302923992,9.18292419037621,2.51427593786305,7.38904543304412,8.38161479616379,9.86756071488664,10.8566562971086,11.7643767448533,12.4671441974684,12.6075784659607,12.7953591115453,12.4263420438871,11.4565056628224,9.60776011609906,7.89952251394635,1.89563640560195,1.81639733673794
20.8526670903528,22.9904215049181,3.73760477882689,18.4386385426654,4.0768817437355,14.006617662725,15.960123067642,19.5868013759592,22.2986646781009,23.4799678347199,24.3606714250204,24.5677571933731,24.8148342422774,24.2097016441178,22.3849121468606,18.8355346756152,15.4960585847964,3.57189090869983,3.57473756737128
3.85831168485964,4.40676914778857,6.16959743740096,2.5225945556216,4.48710780590463,2.66231872015953,3.01141151490595,3.50393829188424,3.80650342337582,4.28862036640525,4.57592061290536,4.648736159669,4.74588178647594,4.57418294696519,4.17150128576329,3.47223083019616,2.79559028998383,0.86385250100159,0.688019604266566
23.780384183221,26.1417524029443,4.13227258758951,21.1359850131305,4.4535206392586,16.5258834568346,18.7274038213236,22.1102422703708,24.3621553408106,26.2662186818098,27.8718312440977,28.2092965496002,28.5127210848585,27.7403731128963,25.5840130599654,21.484914166699,17.7263991076358,4.24197784619466,3.92184406310903
12.2138173169842,13.842600746903,12.1347396390036,8.78446404666284,9.47586238661836,8.55500533624513,9.68794464374351,11.1822059358787,12.0978158028941,13.6173490582915,14.351752193961,14.6027391285572,14.975521255529,14.4699003421092,13.1802930513657,10.9159431801279,8.80172547846275,2.52286623756776,2.10778391016672
20.8961523351036,23.0783935778372,3.79600107574778,18.4299586598633,4.13078654877034,13.7830544514447,15.8998164456521,19.7097922222093,22.6822190434058,23.774175828963,24.4661001665358,24.5051388604545,24.7888538856763,24.227848286078,22.4518608013377,18.8403442257969,15.3959723654669,3.58694695511113,3.6249630708792
20.8955786909908,23.0777541469142,3.79590831862604,18.4294522955062,4.13068482077792,13.7826659188067,15.8993654772453,19.7092392243305,22.6815909202887,23.7735275642876,24.4654335306363,24.5044793116424,24.788178213607,24.2272005965697,22.451256995347,18.8398254057029,15.3955351848559,3.58682444993493,3.62486228735271
22.7804701818463,25.0220505019524,3.86995527809308,20.1795994986985,4.33101143724942,15.6203425313213,17.9803644985128,21.5070420869593,23.79056634357,25.2204615268774,26.5015939228106,26.8007825756486,27.0012940244242,26.4367284708773,24.5483669541506,20.7315928008939,17.0057760661106,3.99211383261485,3.83860304509014
21.8917156744844,24.0929669454401,3.91757030146757,19.4138399816318,4.270616655891,14.759357206173,16.8390243273098,20.5529708990776,23.1942507497623,24.4909818680623,25.5913633725892,25.9036767334984,26.1572236891057,25.5096680402149,23.5161299131747,19.7316228594186,16.215131063872,3.79975318921642,3.67657804103689
12.9986371735257,14.6746825396825,13.5387518682758,9.52587301587302,10.930143623676,9.09821812596006,10.2932584269663,11.8468253968254,13.188253968254,14.4275268817204,15.3537301587302,15.4212544802867,15.8274705581157,15.3017619047619,13.8229339477727,11.8028253968254,9.47774705581157,2.32752725547864,2.1560659137973
21.7639981158427,23.9713946635868,3.84170212438378,19.28817753988,4.16262337808712,14.6234442228183,16.7330180016351,20.5540811081561,23.4050190877622,24.5186804536585,25.3700199498539,25.5258223618849,25.7800544480618,25.1862142873595,23.332656260747,19.6783492260918,16.227339884678,3.76817220606443,3.74850468960574
20.8647419524256,22.9116169122357,3.67241842552966,18.5750803141386,3.95811183507382,14.3278882758272,16.2731091802288,19.5830041582572,21.8017683061665,23.1410342970112,24.396413808812,24.696396726664,24.9385569263339,24.3000959498897,22.4002253770788,18.8180730728166,15.4825507038729,3.56964974807954,3.43603021049226
21.2498451598663,23.466115357839,3.8497397300267,18.7493979392927,4.1942571571425,14.0299406985205,16.1815750443525,20.0507523647829,23.0650052492342,24.1691593904115,24.8753781397939,24.9114366157329,25.2042607055273,24.6245737956001,22.82251129167,19.1617035783904,15.6698982536988,3.66078104466746,3.70552996855003
21.6240971785573,23.8325357642334,3.86114399851687,19.1346949146412,4.19743121724871,14.5198393097158,16.5676417990695,20.3419428376749,23.1656123029652,24.3578714404389,25.249154327877,25.4441403349814,25.7006006717763,25.083397738233,23.2054576592902,19.5364733796296,16.0800363423259,3.73969409551608,3.71916150620542
23.9126260232664,26.331104806353,4.14756017551775,21.0145186753947,4.68778449738235,16.6594722566108,18.8561596681709,22.1560309386485,24.3692448385364,26.3795258268317,28.0390757569275,28.3243373592082,28.7258797601681,27.9120440679416,25.7985502824921,21.626685727121,17.8597099631088,4.27666720101564,3.94705046361307
21.5677785615386,23.7787075602266,3.86977071267872,19.0707518057177,4.22058263833449,14.4757123464076,16.5002838532897,20.2574881513943,23.0726599772213,24.2955441708487,25.200997967216,25.409982629951,25.6677996124177,25.0414951919611,23.1543156828522,19.4790292374897,16.0195683298663,3.72906609171219,3.70113201597316
19.5457650688801,22.2572867590065,8.73453996449408,14.5678333838843,8.71702040982891,13.8487065791319,15.358313211193,17.988425058949,20.0129341151889,21.6388781916438,22.8167802042261,23.0245383062478,23.5920403364414,22.5614896707444,20.7875544727856,17.6885465574765,15.0180003978853,3.55690638326833,3.32566986113825
14.8091238132843,16.8951319099555,11.1778763031048,10.4696862726004,9.90195194870983,10.4287255095983,11.6870010167505,13.5648221235852,15.1016950855325,16.4501806093504,17.3869593274256,17.5363350861817,17.9943200958726,17.269467361314,15.6941091572192,13.3953937092219,11.0502693198132,2.67656431400573,2.51605575322267
22.9152453174569,25.1598148148148,4.02071542743857,20.400171957672,4.36808501810099,15.6299743983615,17.8950505617978,21.5965130568356,24.0426031746032,25.4454429083461,26.8069735449735,27.1221095750128,27.3659395801331,26.6830952380952,24.6079416282642,20.6198518518519,16.9321556579621,4.03409038904911,3.8037384871866
10.6356938013125,11.759803340816,2.6332302923992,9.18292419037621,2.51427593786305,7.38904543304412,8.38161479616379,9.86756071488664,10.8566562971086,11.7643767448533,12.4671441974684,12.6075784659607,12.7953591115453,12.4263420438871,11.4565056628224,9.60776011609906,7.89952251394635,1.89561458014882,1.81672810905509
23.247689852554,25.5325117273632,4.07256767150061,20.6883545497407,4.40520805372505,15.9837174639123,18.2114456861416,21.8368958047879,24.2286035555937,25.7491164369893,27.1845436210288,27.5373939882468,27.7721797479287,27.0724659894561,24.9547634302601,20.9661491006243,17.237303937767,4.11258783912047,3.83944537626455
20.7270929198093,22.8903146011556,3.76886480191125,18.2804624443725,4.10169147258867,13.6683545547229,15.7668515347387,19.5468992722068,22.4973868726093,23.583319705446,24.269672407117,24.3106536126415,24.5896536404781,24.0369214937064,22.273916016187,18.6874164516245,15.2670386773441,3.5517550738874,3.58822216996969
21.1713670133838,23.3843954468479,3.84027586433531,18.673924549695,4.18055142444371,13.9720106762261,16.1169533023638,19.9740309515445,22.9798686586914,24.0826407014971,24.7854396799568,24.8229911423907,25.1139610230836,24.5391811717302,22.7414979756151,19.0895915726717,15.6069157732691,3.64557169260809,3.67787727241586
22.9686922959213,25.2098322184007,3.92890387092699,20.430894654627,4.32189999739676,15.7924209199128,18.0717558041279,21.6137729037443,23.9457933356184,25.4217998733453,26.7615447095857,27.0910570788816,27.3103374078636,26.7060846836625,24.7154048433039,20.8247903769103,17.1410391901418,4.03896474985166,3.83268880137069
21.1485247280223,23.3587819236574,3.83651391020905,18.6538782208628,4.17616112705786,13.9566821156279,16.0990393986106,19.951950936216,22.9546500572738,24.0566844788561,24.7588671353465,24.7968077497642,25.087108743281,24.5134236244855,22.7174519649511,19.0689511068033,15.589574457185,3.64115166779829,3.66892461264432
4.87702252064154,5.55190482386033,6.78295264367883,3.31545713913981,5.02602843821002,3.37649030915028,3.81808717732811,4.43193423676539,4.85045855792226,5.41722614940565,5.78021281736738,5.85199914621234,5.98155888196985,5.76879363840254,5.24890585671956,4.40223839262481,3.54429228557279,1.20250834664735,0.865955383053849
21.579936117509,23.8436772486772,3.9081760752001,19.0289814814815,4.26129777137732,14.2461853558628,16.4373707865169,20.3689656938044,23.4309417989418,24.5469073220686,25.2607301587302,25.2913210445469,25.5942549923195,24.9998941798942,23.1715975422427,19.4587777777778,15.9170916538658,3.73703055675015,3.73297558183074
18.5366153699262,21.2274483451126,9.489245651792,13.3844184721739,9.44246993337954,13.1715866288435,14.560793816124,17.0420832632559,18.9957751515854,20.536172013111,21.6213774765381,21.8167093485224,22.3870234824956,21.3539828525084,19.6619232997335,16.7783877882053,14.3098702725734,3.40192401596508,3.16655863239312
23.9164064852746,26.3274052555263,4.14437484968858,21.0751520431302,4.58292737282292,16.6731776574575,18.8609328004717,22.1584185591726,24.3672224844586,26.3843078914252,28.0420871735542,28.3328978069174,28.7262308625886,27.9140209110402,25.7920226309528,21.6325527974455,17.86809547993,4.27796771248341,3.93450325226507
23.6858172618875,25.0049705731788,1.55035951861673,22.1932656133081,1.50736828970826,22.1971001862576,23.5989899490966,25.4195811060912,26.4942478055991,25.9548921054678,23.5906640978369,22.6293559143244,22.6410685651936,23.2120425367309,23.5188998637294,22.9315201603559,22.0816634002122,4.05149946331489,4.2617581125779
23.6834026000491,25.0021904046904,1.66178654922289,22.1839426033176,1.58715140951705,21.7208635286592,23.3480488325404,25.3657590578289,26.5969418823585,26.1188450239794,23.960662142301,23.0613459004319,23.0408871928764,23.4369448893338,23.4225468056382,22.5542589692867,21.6025755363659,4.05521904367829,4.35529654372671
24.206306121176,25.4901361244356,1.46423411313372,22.7449499028995,1.44041138139971,22.9654146269838,24.199534390869,25.8825068519708,26.8709946844899,26.3316247465774,23.9471988772695,22.9995291057331,23.0486031425888,23.6619596997339,24.0496422390871,23.6481045131805,22.9119940563884,4.1688102173854,4.23371724515782
24.8243370709433,26.0943389194238,1.5604709470656,23.2964104685952,1.48242420025136,22.7167150192472,24.1551738412581,26.0836569022862,27.2575361107262,27.077978086388,25.4694340317871,24.73546707967,24.8076266511319,24.9354034814917,24.4804793242558,23.4696135975244,22.7028670309003,4.32154533988087,4.3954148970913
24.1078704544993,25.3546263202056,1.39378754662772,22.6717299530367,1.35388970483254,22.8404571006016,24.0089676155383,25.6423778620523,26.6089571872543,26.1329842168559,23.9154519227244,23.0470274822454,23.1379610610706,23.6503791276155,23.9024758735598,23.5486701736378,22.891651516567,4.14439732389985,4.1652546805044
25.1824739363004,26.7531925286889,2.1053255470848,23.3877687744039,2.06891072080222,22.3075474416442,24.3922002576104,26.8520837375352,28.563187952538,28.2854518125803,26.2567247810759,25.3559253197322,25.0753938800292,25.1658063719517,24.6680352616058,23.2627187427228,22.0158512086227,4.42893034880336,4.71275317192209
23.9678647320881,25.2699002740237,1.66402926524358,22.4756989372743,1.58200022575027,21.9309491297769,23.5589543685706,25.5921790319433,26.846156869399,26.3983492101806,24.3294149239718,23.4598842110823,23.4464836211089,23.7998575104844,23.6842621022133,22.7617634318292,21.8300853734596,4.1199611693258,4.40734507698898
23.6601299136502,24.9370275790224,1.52484680629097,22.2044539024591,1.4659257602761,22.0446085668654,23.4779245575479,25.3200003515251,26.3952562093922,25.8714030427481,23.6570836143323,22.7577371733138,22.815842526046,23.311858568413,23.4720661915109,22.8336735271541,21.998201750197,4.04521720053645,4.26221178038477
24.3532166378592,25.6223534049414,1.43290438022292,22.9050625978091,1.41333177834013,23.1869973146143,24.3606829403387,25.9955878870486,26.9554603208476,26.4243313317507,24.050902001233,23.1155290426167,23.1799613844684,23.7949778739779,24.1940332808188,23.8562571489543,23.1646931114219,4.20228709153922,4.21522112283836
24.7861027334753,26.2134523809524,1.75079724102661,23.1163888888889,1.68391739807272,22.4384178187404,24.1560730337079,26.3143778801843,27.7104603174603,27.2786328725038,25.4038465608466,24.6131285202253,24.5967485919099,24.8593968253968,24.4265335381464,23.2795873015873,22.3682488479263,4.31869633176041,4.54690639124776
24.450142776135,25.7668118583669,1.47974922679821,22.9566989210693,1.47128921762767,23.2899439572491,24.5050258343116,26.1757242455159,27.1490656913844,26.5793523014727,24.111247830293,23.129046648478,23.1732292282826,23.8469683250415,24.3226372629938,23.9511073106689,23.2138010867322,4.22640191551879,4.25634519423387
24.431823437302,25.6932974999575,1.65699958316608,22.9710129468007,1.56703375553796,22.303158476612,23.8970809548755,25.9263628221402,27.1988863199442,26.8635128411562,24.9514507392096,24.1175921288544,24.1042185490868,24.3657243148063,24.1179763756971,23.1317860800626,22.2187166087954,4.22892099906868,4.44450179263768
24.12698807168,25.3779758728519,1.36614376789143,22.6811768285936,1.33064415650605,22.8969854358208,24.0196856369507,25.6177420901646,26.5679124545592,26.1121846229142,23.9262765994943,23.0768253849269,23.178139183278,23.6715220226312,23.908614076816,23.5994370140861,22.9795820130939,4.1478762799735,4.14514620239119
25.8184177902087,27.0688295602394,1.60284019128976,24.2986052563102,1.52822299294958,23.5458109675741,24.9596849511881,26.8906381774991,28.1027655824443,28.1196599598768,26.7369077977275,26.0559181419086,26.0813191642954,26.070461427704,25.421687760738,24.2990070951514,23.5235190081673,4.56941010823761,4.50604133847502
23.8282848079057,25.0473770583937,1.34119411060662,22.3509176562211,1.29008768210392,22.4057937634564,23.6081181480282,25.2574878460203,26.1378416793121,25.7184748027819,23.8722434344164,23.1162463802236,23.2507212280706,23.6306634310443,23.5625407547783,22.9675285304815,22.4340336061326,4.07930945823402,4.16672010455189
24.0032397136455,25.2655204736577,1.49773261791102,22.5143546571213,1.42836386533834,22.215494507722,23.6600188237991,25.5256321918964,26.5980684090329,26.1386958118905,24.2089052417394,23.4092660587842,23.5050680953943,23.8749472374241,23.7502546481375,22.9626722729308,22.2120835503862,4.12420548881769,4.30736380436404
25.1827644588006,26.7534787554869,2.10526752441014,23.3880700977709,2.06884927468758,22.3078678249201,24.3924383162021,26.8522330652691,28.5633194350537,28.285622182132,26.2570576322483,25.3563277175906,25.075804914476,25.1661335522715,24.6683109981108,23.2630721744637,22.0162200245319,4.42895212319138,4.7132968984453
23.8249568063025,25.1158962551139,1.49174048243668,22.3401778892922,1.43654985715474,22.1593200739479,23.5897228620374,25.4261705443062,26.4810729606242,25.9577900062093,23.8502445098617,22.9984679526857,23.106613692104,23.5632201868291,23.6315776890823,22.9850615634395,22.1803426060139,4.08263379848687,4.26238579438227
22.6405004146214,24.0650232896556,1.8231644113947,21.0342822320114,1.75447160059227,20.3774532223213,22.23647214118,24.4345682853241,25.7692803185008,25.2903733230147,23.1216716132913,22.1898767753182,22.1002859214814,22.4405313924921,22.3526076316495,21.2538610123765,20.1485029582816,3.82817256585751,4.3383224283248
